Identifier,log(I),rI,log(e),pI,Mr (kDa),Description
XP_010055955.1:reversed,2.8,1,-1.5,5.13,26.8,
XP_018718909.1,3.07,1,-1.5,6.64,104.2,
XP_018723498.1:reversed,2.94,1,-1.5,7.13,151.7,
XP_010024367.1,2.66,1,-1.5,5.33,36.2,
XP_010028100.1,2.86,1,-1.5,8.8,29.7,
XP_010037142.1:reversed,2.98,1,-1.5,4.83,34.6,
KCW52616.1:reversed,2.58,1,-1.5,10.45,14.8,
XP_018718953.1:reversed,3.16,1,-1.5,5.9,100.3,
XP_010041502.1,2.99,1,-1.5,8.71,53.1,
XP_018718851.1,3.04,1,-1.5,9.31,34.3,
XP_010068713.1,2.98,1,-1.5,5.52,34.5,
XP_010069832.1,2.95,1,-1.5,5.6,86.1,
XP_018731806.1,2.83,1,-1.5,5.7,55.4,
XP_010050105.1:reversed,2.93,1,-1.5,5.99,52.2,
XP_018719869.1,3.08,1,-1.5,8.61,88,
XP_010070002.1,2.98,1,-1.5,5.88,69.6,
XP_010053604.1,2.87,1,-1.5,9.47,41.5,
XP_010045081.1:reversed,2.84,1,-1.5,9.03,56.9,
XP_010066068.1:reversed,2.97,1,-1.5,9.12,45.3,
XP_010031235.1,2.5,1,-1.5,8.29,14.5,
ADO23624.1,2.93,1,-1.5,9.13,13.6,
XP_018725473.1,2.63,1,-1.5,5.8,196.3,
XP_010070356.1:reversed,3.21,1,-1.5,7.54,171.7,
XP_018719328.1:reversed,2.63,1,-1.5,9.65,19.2,
XP_010043314.1,2.76,1,-1.5,8.56,21.3,
XP_010052393.1:reversed,3.09,1,-1.5,8.3,101.3,
XP_018715986.1:reversed,2.88,1,-1.5,8.07,67.4,
XP_010067662.1:reversed,3.09,1,-1.5,6.56,72.2,
XP_018724447.1,2.7,1,-1.5,9.36,40.9,
XP_010049382.1,3.12,1,-1.5,9.49,27.8,
XP_010059812.1,3.02,1,-1.5,6.88,50.8,
XP_018716928.1:reversed,3.04,1,-1.5,8.3,56.7,
XP_018719762.1,2.91,1,-1.5,9.11,85.2,
XP_018722535.1,2.91,1,-1.5,6.75,91.9,
XP_010066629.1:reversed,2.67,1,-1.5,6.77,39.6,
XP_010027777.1:reversed,3.07,1,-1.5,5.55,22.1,
XP_018729654.1:reversed,2.85,1,-1.5,8.48,76.1,
XP_018730993.1:reversed,3.2,1,-1.5,4.98,86.6,
XP_018722570.1,2.86,1,-1.5,7.26,41.8,
XP_010046122.1:reversed,2.9,1,-1.5,8.51,41.8,
KCW46032.1:reversed,3.02,1,-1.5,9.14,53,
XP_010027443.1,2.98,1,-1.5,6.07,57,
XP_018719893.1,2.49,1,-1.5,6.6,39.7,
KCW63415.1,2.87,1,-1.5,10.07,10.5,
XP_010061716.1:reversed,3.39,1,-1.5,4.8,47,
XP_010045748.2:reversed,2.86,1,-1.5,6.44,94.4,
XP_010033904.1:reversed,3.33,1,-1.5,5.25,36.2,
XP_010066923.1:reversed,2.56,1,-1.5,8.77,112.1,
XP_018721506.1:reversed,3.07,1,-1.5,6.61,125.3,
XP_010032271.1:reversed,3.01,1,-1.5,7.59,37.2,
XP_010023968.1:reversed,3.03,1,-1.5,5.6,39.9,
XP_018723378.1:reversed,2.8,1,-1.5,5.58,89.7,
XP_010070052.1,3.07,1,-1.5,8.97,57.3,
XP_010034487.1,2.62,1,-1.5,8.86,35.3,
XP_010045723.1:reversed,2.86,1,-1.5,6.42,45.1,
XP_010046755.1:reversed,2.97,1,-1.5,6.19,105.8,
XP_018730080.1:reversed,2.61,1,-1.5,8.23,139.1,
XP_010025949.1:reversed,3.21,1,-1.5,6.15,126,
XP_010066581.1:reversed,3.2,1,-1.5,9.8,37,
XP_010029146.1,2.83,1,-1.5,7.72,11.2,
XP_018718052.1:reversed,3.03,1,-1.5,5.44,47.2,
XP_010053189.1:reversed,3,1,-1.5,7.25,58.1,
XP_018732711.1,2.93,1,-1.5,9.09,15.6,
KCW86557.1,2.63,1,-1.5,10.05,33.4,
XP_010025025.1,2.94,1,-1.5,7.79,112.4,
XP_010023906.1:reversed,3.15,1,-1.5,7.44,84.4,
XP_010042961.2,2.81,1,-1.5,6.53,29.6,
XP_010053765.1,3.04,1,-1.5,4.96,16.4,
XP_010038497.1,3.22,1,-1.5,7.15,38.1,
XP_018727298.1,2.87,1,-1.5,8.82,55.7,
XP_010031859.1,2.85,1,-1.5,8.1,58.6,
XP_010041408.1:reversed,3.15,1,-1.5,5.88,13.4,
XP_010055559.1,2.73,1,-1.5,8.84,41.7,
XP_018727134.1:reversed,2.88,1,-1.5,7.78,40.1,
XP_018719692.1,3.2,1,-1.5,5.47,121.3,
XP_018724256.1:reversed,2.98,1,-1.5,8.71,81.6,
XP_018715546.1:reversed,3.31,1,-1.5,9.36,16.7,
XP_010024781.1,2.87,1,-1.5,6.66,102,
XP_010025903.1:reversed,3.4,1,-1.5,6.77,59.6,
XP_010027506.1:reversed,2.85,1,-1.5,5.69,176.2,
XP_010053364.1,3.07,1,-1.5,4.96,36.9,
XP_010042520.1,2.98,1,-1.5,6.29,26.4,
XP_018725604.1:reversed,3.05,1,-1.5,6.55,32.6,
KCW79515.1:reversed,3.17,1,-1.4,8.39,10.5,
XP_010043697.1,3.03,1,-1.4,5.23,69.5,
XP_010070482.1,3.21,1,-1.4,8.55,60,
XP_010050611.1:reversed,2.73,1,-1.4,7.67,55.9,
XP_010060765.1:reversed,2.87,1,-1.4,4.92,60.5,
XP_018726478.1,2.88,1,-1.4,6.98,16.7,
XP_010031261.1:reversed,2.79,1,-1.4,5.93,52.9,
XP_018724711.1,2.8,1,-1.4,6.3,55,
XP_018722008.1:reversed,2.94,1,-1.4,5.73,100.7,
XP_010055824.1,3.09,1,-1.4,6.23,143.1,
XP_018729936.1,2.9,1,-1.4,4.94,33.1,
XP_010030826.1:reversed,2.8,1,-1.4,4.74,14.1,
XP_018726342.1,2.95,1,-1.4,6.03,52,
XP_018716917.1:reversed,2.77,1,-1.4,11.51,25.1,
XP_010044556.1,2.91,1,-1.4,8.52,42.6,
XP_010042931.1,3.09,1,-1.4,11.49,15.7,
XP_010059757.1:reversed,3.17,1,-1.4,6.05,37.8,
XP_010035778.1:reversed,3.22,1,-1.4,6.16,124.7,
XP_018728841.1,2.91,1,-1.4,7.67,139.9,
XP_010024621.1,2.99,1,-1.4,5.7,117.4,
XP_010064888.1,3.21,1,-1.4,8.85,70.2,
XP_010060709.1,2.73,1,-1.4,5.21,27.9,
XP_018721385.1:reversed,3.03,1,-1.4,5.99,9.5,
KCW62687.1,2.83,1,-1.4,5.96,83.1,
XP_018720124.1,2.93,1,-1.4,5.89,55.2,
XP_010030337.1:reversed,2.89,1,-1.4,7.99,44,
XP_018716476.1:reversed,3.01,1,-1.4,5.99,132.4,
XP_010068193.2:reversed,3.04,1,-1.4,8.89,44.2,
XP_010033486.1,3.21,1,-1.4,5.71,40.8,
XP_018724888.1:reversed,2.64,1,-1.4,4.08,16.2,
XP_010042338.1,2.9,1,-1.4,9.51,16.9,
XP_010024004.1,2.86,1,-1.4,4.43,25.3,
XP_010038516.1,3.11,2,-1.4,4.42,123.7,
XP_018731954.1,3.01,1,-1.4,9.25,41.7,
XP_018719957.1,3.26,1,-1.4,9.16,22.4,
XP_010024825.1:reversed,3.1,1,-1.4,6.3,72.8,
XP_010059796.1,2.96,1,-1.4,6.11,37.3,
XP_018722536.1:reversed,2.95,1,-1.4,9.26,20.4,
XP_018725862.1,3.02,1,-1.4,6.53,28.7,
XP_010070233.1:reversed,3.16,1,-1.4,5.97,123.2,
XP_018718754.1,3.26,1,-1.4,9,12.8,
XP_010052070.1:reversed,2.89,1,-1.4,8.27,47.2,
XP_010036097.1,3.06,1,-1.4,8.67,29.2,
XP_018722215.1:reversed,2.98,1,-1.4,5.79,52.6,
XP_010035889.1,2.85,1,-1.4,9.31,29.2,
KCW74706.1:reversed,3.09,1,-1.4,10.45,10.2,
XP_010063779.1:reversed,3.13,1,-1.4,9.12,52.6,
XP_010036584.1,3.14,1,-1.4,5.23,87.2,
XP_010034855.1:reversed,3.44,1,-1.4,5.6,35.8,
XP_010058273.2,2.72,1,-1.4,7.03,57.4,
XP_018733008.1,2.97,1,-1.4,5.51,50.6,
XP_010062800.1,2.8,1,-1.4,8.38,43.2,
XP_018716059.1,2.9,1,-1.4,5.2,29,
XP_010047192.1:reversed,2.86,1,-1.4,5.88,114.8,
KCW84825.1,2.8,1,-1.4,9.29,41.1,
XP_018722113.1,3.1,1,-1.4,7.79,64.6,
XP_018720116.1,3,1,-1.4,4.87,22.4,
XP_010035570.1,3.05,1,-1.4,8.19,9.3,
XP_010034060.1,2.96,1,-1.4,6.29,47.6,
KCW73768.1:reversed,3.03,1,-1.4,10.55,14.6,
XP_018716962.1:reversed,3.19,1,-1.4,6.26,125.8,
XP_010028631.1,3.24,1,-1.4,5.76,40.1,
XP_010067751.1:reversed,3.09,1,-1.4,8.42,44.9,
XP_010047368.1,3.17,1,-1.4,6.03,41.5,
XP_010068270.2,2.46,1,-1.4,4.9,54.7,
XP_018715370.1,2.82,1,-1.4,8.44,111.8,
XP_010060334.1,3,1,-1.4,6.84,33.1,
XP_018733099.1,2.85,1,-1.4,6.84,91.3,
XP_010039508.2,3.06,1,-1.4,6.02,127.9,
XP_018719682.1:reversed,2.62,1,-1.4,5.15,93.7,
XP_018727794.1,3.11,1,-1.4,9,34.4,
XP_018730255.1:reversed,3.05,1,-1.4,8.28,79.6,
XP_018720630.1,3.06,1,-1.4,5.4,85.4,
XP_018718325.1,2.93,1,-1.4,5.44,97.8,
XP_018722844.1,2.91,1,-1.4,10.24,25.4,
KCW67311.1,3.08,1,-1.4,9.1,8.4,
KCW61045.1:reversed,3.29,1,-1.4,9.09,10,
KCW66564.1,3.17,1,-1.4,6.55,35.4,
XP_010043491.1,3.11,1,-1.4,5.21,50.6,
XP_010032766.1:reversed,3.05,1,-1.4,9.4,74.9,
XP_010051872.1,2.92,1,-1.4,7.69,60.4,
XP_010065033.2,2.77,1,-1.4,5.84,49.5,
XP_010067925.2:reversed,2.95,1,-1.4,7.97,91.3,
XP_010056741.1,2.94,1,-1.4,5.55,51.2,
XP_018726606.1,2.85,1,-1.4,6.84,30.9,
XP_010026978.1:reversed,2.95,1,-1.4,5.19,60.3,
XP_010037672.1,3.23,1,-1.4,6.82,85.5,
XP_010066559.1,3.04,1,-1.4,9.28,24.9,
XP_010026039.1,2.65,1,-1.4,6.73,31.5,
XP_010066388.1:reversed,2.95,1,-1.4,6.53,33.9,
XP_018719751.1:reversed,3.15,1,-1.4,8.4,52.9,
XP_010054085.1,3.14,1,-1.4,9.04,32,
KCW68741.1:reversed,3.08,1,-1.4,8.7,66.3,
XP_018719336.1:reversed,3.03,1,-1.4,6.54,69,
XP_010056530.1:reversed,3.05,1,-1.4,5.45,18.7,
XP_010032253.1:reversed,2.76,1,-1.4,8.23,46.6,
XP_010037927.1,3.31,1,-1.4,5.29,103.2,
XP_010031818.1,2.95,1,-1.4,6.18,105.2,
XP_010063647.1,2.9,1,-1.4,6.03,77.6,
XP_010066572.1:reversed,3.12,1,-1.4,5.53,163.6,
XP_010034303.1:reversed,3.22,1,-1.4,5.74,75.6,
XP_010025426.1:reversed,3.37,1,-1.4,4.87,45.9,
XP_010026574.1,3.07,1,-1.4,8.99,82.8,
XP_010026101.1,3.17,1,-1.4,6.72,143.7,
XP_010031726.1:reversed,3.22,1,-1.4,8.65,37.5,
XP_018725988.1:reversed,2.74,1,-1.4,6.29,48,
XP_010062095.1,2.89,1,-1.4,9.22,21.8,
XP_010042082.1,2.84,1,-1.4,5.14,29.3,
KCW83923.1,2.98,1,-1.4,7.17,69.3,
XP_010058813.1,3.02,1,-1.4,4.68,26.5,
XP_010028824.1,3.02,1,-1.4,6.22,23.3,
XP_010069769.1:reversed,3.05,1,-1.4,8.48,61.5,
XP_010065086.2,3.07,1,-1.4,5.39,101.6,
XP_010062122.1,3.01,1,-1.4,4.78,11.1,
XP_018731603.1:reversed,2.67,1,-1.4,6.05,65.3,
KCW60645.1:reversed,2.82,1,-1.4,6.43,66.9,
XP_010063083.1:reversed,2.97,1,-1.4,7.68,55.9,
XP_010029719.1,2.71,1,-1.4,9.67,69.6,
XP_010037698.1,2.87,1,-1.4,6.02,32.8,
XP_010025189.1,2.81,1,-1.3,6.2,78.4,
KCW48530.1,3.02,1,-1.3,7.47,52.8,no description available
XP_018729980.1:reversed,3.13,1,-1.3,8.27,40.2,
XP_010049576.1:reversed,2.94,1,-1.3,9.24,62.6,
XP_010064097.1,3.01,1,-1.3,6.64,47.9,
XP_010034685.1,3.08,1,-1.3,8.02,118.2,
XP_010069886.1,3.03,1,-1.3,7.67,53.5,
XP_018720480.1:reversed,2.74,1,-1.3,5.48,35.8,
KCW77635.1,2.81,1,-1.3,4.37,68.9,
XP_018727459.1:reversed,2.82,1,-1.3,4.69,51.1,
XP_010069533.1,2.78,1,-1.3,7.16,47.3,
XP_010044104.1:reversed,3.27,1,-1.3,4.95,28.1,
XP_010060785.1:reversed,2.99,1,-1.3,8.89,36.9,
XP_010063320.1:reversed,3.03,1,-1.3,9.56,32.3,
KCW51109.1,2.81,1,-1.3,5.22,40.4,
XP_018733304.1:reversed,3.06,1,-1.3,8.62,132.3,
XP_010061017.1,3.02,1,-1.3,6.44,41.2,
XP_010061098.1,2.93,1,-1.3,7.78,29.1,
XP_010032358.1:reversed,2.82,1,-1.3,9.37,42.4,
XP_010062127.1,2.62,1,-1.3,5.45,23.5,
XP_018730696.1,2.98,1,-1.3,4.63,40.5,
KCW60841.1,3.14,1,-1.3,5.81,88.9,
XP_010056468.1,2.65,1,-1.3,6.2,22,
XP_018727516.1,2.92,1,-1.3,7.82,47.9,
XP_010049155.1:reversed,3.03,1,-1.3,9.84,39,
XP_010058390.1,3.01,1,-1.3,5.85,50.4,
XP_018730710.1:reversed,3.07,1,-1.3,9.49,43.5,
XP_010041417.1,3.06,1,-1.3,7.66,33.7,
XP_010039299.1:reversed,2.96,1,-1.3,8.74,20.2,
XP_018717245.1:reversed,2.91,1,-1.3,5.65,26.5,
XP_010067422.1,2.9,1,-1.3,6.77,20.2,
XP_010069482.1:reversed,2.97,1,-1.3,10.74,12.2,
KCW75003.1:reversed,3.05,1,-1.3,8.95,62.2,
XP_010050996.1:reversed,3.19,1,-1.3,5.87,222.3,
XP_018729025.1,2.86,1,-1.3,9.9,27.9,
XP_010061855.1,3.33,1,-1.3,8.78,53.4,
XP_010060451.1,3.17,1,-1.3,7,56.6,
XP_010049235.2:reversed,3.03,1,-1.3,5.95,32.1,
XP_010024872.1,2.94,1,-1.3,9.91,34.1,
XP_010027386.1:reversed,2.87,1,-1.3,8.85,32.5,
XP_018730732.1,3.09,1,-1.3,5.23,10.6,
XP_010034268.1:reversed,2.97,1,-1.3,9.58,33.6,
XP_010067346.1,2.77,1,-1.3,5.25,56.7,
XP_010064019.1,2.74,1,-1.3,5.42,82.9,
KCW70164.1:reversed,2.98,1,-1.3,8.69,8.7,
XP_010061736.1,2.9,1,-1.3,5.2,37.2,
XP_010040652.1:reversed,2.75,1,-1.3,8.25,76.6,
XP_010029879.1:reversed,2.79,1,-1.3,6.67,224.1,
XP_010068107.1:reversed,3.16,1,-1.3,9.37,52.7,
KCW89151.1:reversed,3.2,1,-1.3,9.43,12.7,
XP_010040485.1:reversed,3.18,1,-1.3,8.75,104.9,
XP_010062861.1,3.06,1,-1.3,9.53,51.6,
XP_010037525.1,2.69,1,-1.3,5.21,52.7,
XP_010025997.1,2.83,1,-1.3,4.95,18.9,
XP_018719175.1,2.98,1,-1.3,7.07,223,
XP_010062265.1,3.42,1,-1.3,7.73,55.5,
XP_010067289.1,2.72,1,-1.3,5.71,191.4,
XP_018731499.1:reversed,2.97,1,-1.3,7.77,64.2,
XP_010048010.1:reversed,3.08,1,-1.3,5.08,66,
XP_010033186.1,2.94,1,-1.3,5.46,33.7,
XP_010055218.1,2.88,1,-1.3,8.83,40.6,
XP_010061458.1,3.1,1,-1.3,5.8,43.7,
KCW78498.1,2.98,1,-1.3,5.46,10.6,
XP_010023591.1,3.42,1,-1.3,8.41,56.5,
XP_010063606.1,2.92,1,-1.3,7.52,105.5,
XP_018721907.1:reversed,3.05,1,-1.3,8.99,102.3,
XP_018730857.1:reversed,3.36,1,-1.3,6.5,51.4,
XP_010047052.1:reversed,3.23,1,-1.3,5.67,203.8,
XP_010029813.1:reversed,2.59,1,-1.3,6.14,68.8,
XP_010024084.1,3.21,1,-1.3,9.47,63.7,
XP_018718321.1:reversed,2.84,1,-1.3,5.45,56.7,
XP_018716648.1:reversed,3.03,1,-1.3,6.21,144.7,
XP_010070063.1,2.71,1,-1.3,9.02,35.4,
XP_018717052.1,3.02,1,-1.3,8.4,171.5,
XP_010058616.2:reversed,3.37,1,-1.3,7.1,26.5,
XP_010051230.1,2.79,1,-1.3,5.29,39.7,
KCW77841.1:reversed,2.84,1,-1.3,11.57,13.1,
XP_018719986.1,3.07,1,-1.3,8.09,36.7,
XP_010037634.1,2.23,1,-1.3,6.23,105.1,
XP_010029136.1:reversed,3.03,1,-1.3,5.94,206.2,
XP_010045325.1:reversed,3.07,1,-1.3,6.98,74.3,
XP_018717735.1:reversed,3.03,1,-1.3,8.05,42.7,
XP_010047139.1,3.15,1,-1.3,6.05,56.6,
XP_010030167.1:reversed,2.39,1,-1.3,5.84,95.2,
XP_010025468.1,3.12,1,-1.3,5.45,43,
XP_010070152.1,3.22,1,-1.3,9.88,11.4,
XP_018718646.1,2.81,1,-1.3,9.41,56.3,
KCW50696.1,3.11,1,-1.3,6.71,25.2,
XP_018726012.1,3.04,1,-1.3,9.34,25.8,
XP_018715772.1,3.24,1,-1.3,6.87,78.7,
XP_010069495.1:reversed,3.22,1,-1.3,5.39,36.9,
XP_010025991.1,3.19,1,-1.3,9.46,29.9,
XP_018717785.1:reversed,2.82,1,-1.3,9.63,59.4,
XP_010040887.1:reversed,3,1,-1.3,11.89,14,
XP_010037007.1:reversed,3.19,1,-1.3,6.23,53.2,
XP_010055676.1:reversed,3.21,1,-1.3,8.34,86.9,
XP_010061721.1:reversed,3.41,1,-1.3,4.83,51.9,
XP_010025549.1,3.06,1,-1.3,6.87,89.9,
XP_018730463.1,2.73,1,-1.3,9.35,28.3,
KCW57203.1,3.06,1,-1.3,9.54,38.8,
XP_018726648.1:reversed,3.12,1,-1.3,8.38,76.7,
XP_010034049.1,2.8,1,-1.3,6.55,52,
XP_018722298.1,3.01,1,-1.3,8.66,126.9,
XP_010038521.1:reversed,3.21,1,-1.3,5.31,44.4,
XP_010049669.1:reversed,2.83,1,-1.3,5.04,34.7,
XP_018719834.1:reversed,3.2,1,-1.3,5.95,91.1,
KCW55487.1,3.4,1,-1.3,8.71,32.8,
KCW90090.1,3.03,1,-1.3,5.72,23,
XP_018726260.1,2.97,1,-1.3,7.94,105.9,
XP_010066294.1,2.73,1,-1.3,5.04,54.4,
XP_010027069.1,2.93,1,-1.3,9.26,67.6,
XP_010063235.1:reversed,2.9,1,-1.3,8.75,125.8,
XP_010041306.2,3.32,1,-1.3,8.91,15.5,
XP_010053781.1:reversed,3.01,1,-1.3,10.07,34.3,
XP_018723758.1,2.9,1,-1.3,8.88,50.9,
XP_010055221.1:reversed,2.69,1,-1.3,9.51,18.6,
XP_010052084.1:reversed,2.87,1,-1.3,5.88,52.3,
XP_010056528.1,2.84,1,-1.3,5.14,371.5,
XP_018718134.1,3.15,1,-1.3,8.55,20,
XP_010067335.1,2.99,1,-1.3,8.53,68.7,
XP_010051394.1:reversed,3.31,1,-1.3,7.14,114.3,
XP_018719939.1,3.06,1,-1.3,7.29,101.7,
XP_010040148.2:reversed,2.8,1,-1.3,8.25,40.3,
XP_018724154.1:reversed,2.93,1,-1.3,6.16,60.1,
XP_010045170.1,2.82,1,-1.3,5.87,106,
XP_018727758.1,3.04,1,-1.3,7.52,51.4,
XP_018722818.1,2.86,1,-1.3,5.76,40.1,
XP_010064219.1,2.98,1,-1.3,5.63,49.8,
KCW54174.1,2.77,1,-1.3,6.37,34.8,
XP_010031684.1,2.82,1,-1.3,8.59,44.7,
XP_018724041.1,3.04,1,-1.3,9.91,15,
XP_018730285.1:reversed,2.7,1,-1.3,6.38,281.9,
XP_010032881.1,3.19,1,-1.3,7.92,20.9,
XP_010041124.1:reversed,3.23,1,-1.3,5.14,57.6,
XP_018731177.1,2.9,1,-1.3,5.31,66,
XP_018715515.1:reversed,3.06,1,-1.3,7.54,79.7,
XP_018730698.1,3.05,1,-1.3,4.85,62.1,
XP_010070321.1,3.42,1,-1.3,8.87,58.5,
KCW47344.1,2.67,1,-1.3,6.15,73.2,
XP_018717372.1:reversed,2.69,1,-1.3,6.84,44.4,
XP_010041508.1:reversed,2.93,1,-1.3,4.97,19.3,
XP_010036381.1,2.91,1,-1.3,6.6,54.6,
XP_018727421.1,3.02,1,-1.3,7.65,21.9,
XP_010053300.1,3.28,1,-1.3,4.12,29.7,
XP_010027927.2:reversed,2.83,1,-1.3,6.68,79.9,
XP_018716910.1:reversed,2.9,1,-1.3,6.64,213.9,
XP_018728058.1:reversed,3.07,1,-1.3,11.9,13.9,
KCW48247.1,2.6,1,-1.3,5.97,41.8,
XP_010067124.1,3.16,1,-1.3,6.2,16.6,
XP_018719757.1,2.99,1,-1.2,9.72,20.1,
XP_010042587.2:reversed,3.05,1,-1.2,6.29,25.7,
XP_018727561.1,2.96,1,-1.2,5.96,39.3,
KCW62903.1,2.87,1,-1.2,8.73,50.6,
XP_010027806.1:reversed,2.85,1,-1.2,4.67,75.6,
XP_010069123.1:reversed,2.75,1,-1.2,8.53,117.1,
XP_010058865.1,3.26,1,-1.2,6.33,89.2,
XP_018730963.1:reversed,3.13,1,-1.2,7.86,21.9,
KCW71681.1,3.17,1,-1.2,9.3,20.3,
XP_010048665.1,3.01,1,-1.2,5.63,92.6,
XP_010059538.1:reversed,2.85,1,-1.2,8.58,42.3,
XP_010027910.1,2.72,1,-1.2,7.05,58.3,
XP_010036214.1,3.08,1,-1.2,7.66,38.7,
XP_010035800.1:reversed,2.95,1,-1.2,5.06,200.1,
XP_010070499.1:reversed,3.31,1,-1.2,8.58,82.1,
KCW50292.1,3.11,1,-1.2,5.24,28.3,
XP_018724397.1:reversed,3.23,1,-1.2,6.24,79.3,
XP_010060528.1,2.69,1,-1.2,9.26,39.2,
XP_010027050.1,2.75,1,-1.2,5.84,22.7,
XP_018727913.1,2.89,1,-1.2,7.11,46.5,
XP_018718297.1:reversed,3.04,1,-1.2,6.93,61.5,
XP_010053436.1,3.04,1,-1.2,6.41,44,
XP_018727116.1:reversed,3.15,1,-1.2,6.69,57,
XP_010025365.1,2.89,1,-1.2,6.3,48.9,
XP_010049541.1,3,1,-1.2,5.58,77.3,
XP_010025989.1:reversed,3.36,1,-1.2,7.27,68.7,
KCW54284.1,2.94,1,-1.2,4.16,29.7,
XP_018725112.1,2.94,1,-1.2,9.51,14.1,
XP_010059777.1:reversed,3.04,1,-1.2,6.16,43.8,
XP_010043470.1,2.92,1,-1.2,5.42,66.8,
XP_010046335.1:reversed,2.64,1,-1.2,9.32,47.3,
XP_018716326.1,3.2,1,-1.2,9.08,61.2,
XP_010045344.1:reversed,3.06,1,-1.2,7.52,19.2,
XP_010058847.2,3.33,1,-1.2,5.8,50.6,
XP_018720392.1:reversed,2.83,1,-1.2,5.9,96.1,
XP_018721844.1:reversed,3.08,1,-1.2,6.16,88,
XP_018720556.1,3.19,1,-1.2,9.36,12.8,
XP_010026503.2:reversed,3.07,1,-1.2,8.23,84.8,
XP_010048446.1:reversed,2.67,1,-1.2,7.63,104.8,
XP_018730910.1:reversed,2.88,1,-1.2,7.58,14.4,
KCW79089.1,3.01,1,-1.2,7.09,40.1,
XP_010050119.1:reversed,2.97,1,-1.2,6.57,44,
XP_010061089.1:reversed,2.74,1,-1.2,9.14,59.4,
XP_010032051.1,3.17,1,-1.2,5.79,29.4,
XP_010048588.1,2.86,1,-1.2,5.87,98.8,
XP_018724403.1,2.79,1,-1.2,9.77,12.3,
XP_010069481.1,3.15,1,-1.2,8.82,48.5,
XP_010063111.1:reversed,2.93,1,-1.2,4.88,24.7,
XP_010069221.1,3.23,1,-1.2,6.03,52.3,
KCW58707.1,2.93,1,-1.2,9.17,54.1,
XP_010041423.1,3.12,1,-1.2,5.5,40.8,
XP_018730154.1,3.25,1,-1.2,8.85,49.4,
XP_010068565.1,3.13,1,-1.2,7.29,150.1,
XP_018728890.1,2.64,1,-1.2,7.05,33.7,
XP_018732229.1,3.01,1,-1.2,4.97,40.8,
KCW63832.1,2.84,1,-1.2,7.9,79.8,
XP_010035920.1,2.73,1,-1.2,6.38,64.2,
XP_018731388.1,3.03,1,-1.2,8.64,102.4,
XP_018721659.1,2.56,1,-1.2,9.22,11.4,
XP_018724762.1:reversed,3.04,1,-1.2,4.9,16.2,
XP_010034329.1,3.01,1,-1.2,9.15,32.2,
XP_010057921.1:reversed,2.94,1,-1.2,5.28,156.9,
XP_018730305.1,3.05,1,-1.2,6.8,45.1,
XP_010067729.2,2.84,1,-1.2,7.96,37.9,
XP_010068400.1,3.11,1,-1.2,8.1,65.8,
XP_018724263.1,2.98,1,-1.2,10.01,128.7,
XP_010059287.2,3.12,1,-1.2,6.89,56.4,
XP_018719165.1,3.3,1,-1.2,7.9,60.1,
KCW47264.1,2.76,1,-1.2,6.35,81.7,
XP_010067384.1,3.04,1,-1.2,9.85,14.8,
XP_018717966.1:reversed,3.04,1,-1.2,6.08,23.8,
XP_010056857.1,2.97,1,-1.2,5.04,29.2,
XP_010047549.2:reversed,2.85,1,-1.2,4.73,60.4,
XP_018717438.1:reversed,2.68,1,-1.2,5.47,41.6,
XP_010030189.1,3.16,1,-1.2,8.37,48,
XP_010028239.1,2.91,1,-1.2,9.01,81.8,
XP_010042975.1,3.29,1,-1.2,8.68,14.3,
XP_010066970.1,2.76,1,-1.2,8.07,39.9,
XP_010031428.1:reversed,3.12,1,-1.2,4.66,101.3,
XP_010028985.1,3.01,1,-1.2,5.15,19.5,
XP_018726840.1,3.19,1,-1.2,6.28,95.7,
XP_018720490.1,3.38,1,-1.2,6.26,15,
XP_018733370.1,2.81,1,-1.2,6.34,35.7,
XP_010034327.1:reversed,2.89,1,-1.2,4.24,26.8,
XP_018715637.1,2.84,1,-1.2,9.43,33.8,
KCW51345.1,2.8,1,-1.2,10.37,11,
XP_018732011.1:reversed,3.09,1,-1.2,8.38,23.1,
XP_010065501.1:reversed,2.71,1,-1.2,8.59,76,
XP_018730680.1,3.17,1,-1.2,8.79,50.2,
XP_010039801.2,3.12,1,-1.2,8.4,133.2,
XP_010062604.1,2.74,1,-1.2,5.09,30.9,
XP_018728899.1,3.26,1,-1.2,5.34,24.7,
XP_010053499.1,2.79,1,-1.2,11.49,24.2,
XP_010044204.1:reversed,2.87,1,-1.2,9.61,15,
KCW85616.1,2.84,1,-1.2,10.22,35.2,
XP_010033299.1,2.76,1,-1.2,6.27,102.9,
XP_018720700.1:reversed,3.11,1,-1.2,8.14,212.1,
XP_018729379.1:reversed,2.54,1,-1.2,8.53,109.7,
XP_018716744.1:reversed,2.8,1,-1.2,9.19,16.1,
KCW80664.1:reversed,3.38,1,-1.2,7.93,74,
XP_018725938.1,2.84,1,-1.2,4.89,79.6,
XP_010026600.1,3.36,1,-1.2,8.63,72.4,
XP_010048230.1,2.8,1,-1.2,9.14,56.2,
XP_018726972.1:reversed,2.83,1,-1.2,8.89,153.4,
KCW45479.1:reversed,2.87,1,-1.2,6.46,97.3,
XP_010038657.1:reversed,2.82,1,-1.2,9.31,53.6,
XP_018725526.1,3.32,1,-1.2,9.02,42.6,
XP_018717458.1:reversed,3.16,1,-1.2,5.49,85.4,
