Identifier,log(I),rI,log(e),pI,Mr (kDa),Description
KCW71356.1:reversed,2.98,1,-1.8,5.34,66.1,
XP_010037559.1,2.84,1,-1.8,6.42,32.7,
KCW81103.1:reversed,2.84,1,-1.8,7.5,13.7,
XP_010035302.1,3.02,1,-1.8,4.98,28.3,
XP_010025519.1,3.04,1,-1.8,9.03,27.6,
KCW66767.1,3.05,1,-1.8,6.28,13.6,
sp|K2C1_HUMAN|:reversed,2.97,2,-1.8,8.16,65.8,
XP_010042131.2,2.78,1,-1.8,9.05,24.9,
XP_010030472.1,2.94,1,-1.8,6.11,53.2,
XP_018731774.1:reversed,3.31,1,-1.8,6.44,155,
XP_010032073.1,3.07,1,-1.8,8.61,45.5,
XP_018729172.1:reversed,3.18,1,-1.8,6.98,60.4,
XP_010036948.1:reversed,3,1,-1.8,5.08,24.4,
XP_010069453.1,2.76,1,-1.8,8.28,28.8,
XP_018727208.1,2.79,1,-1.8,5.44,76.9,
XP_010052016.1,3.12,1,-1.8,9.12,81.6,
XP_018724268.1,3.19,1,-1.8,5.79,50.5,
XP_018725192.1:reversed,3.3,1,-1.8,6.4,139.5,
XP_010035017.1:reversed,3.16,1,-1.8,7.36,86,
XP_010029234.1,2.94,1,-1.8,8.8,15.2,
XP_010045371.1,2.81,1,-1.8,9.85,27.7,
KCW85771.1,2.81,1,-1.8,5.89,106.3,
XP_010037205.1,2.89,1,-1.8,8.63,60,
XP_010048588.1:reversed,2.86,1,-1.8,5.87,98.8,
XP_010029244.1,2.76,1,-1.8,5.62,46,
XP_010031763.1,2.99,1,-1.8,6.3,73,
XP_010068234.2,3.01,1,-1.8,9.41,45.7,
XP_010066634.1,3.48,3,-1.7,5.83,70.9,
XP_010048268.1:reversed,2.97,1,-1.7,5.44,117.9,
XP_018729431.1:reversed,3.09,1,-1.7,9.2,32.6,
XP_010045160.1,2.71,1,-1.7,6,52.3,
XP_010061868.1,3.02,1,-1.7,5.88,59.1,
XP_018724560.1,3.36,2,-1.7,6.35,91.5,
XP_010053364.1,2.77,1,-1.7,4.96,36.9,
XP_010055376.1,2.66,1,-1.7,9.17,35.8,
XP_010051336.1:reversed,3.1,1,-1.7,8.76,53.3,
KCW82640.1,3.11,1,-1.7,9.02,8.4,
XP_010054097.1,3.09,1,-1.7,10.57,23.2,
XP_010066267.2:reversed,2.94,1,-1.7,8.46,59.4,
XP_010026684.1,3.12,1,-1.7,5.91,51.8,
XP_010066718.1,3.12,1,-1.7,11.05,28.9,
XP_010054375.1,2.59,1,-1.7,5.83,48.9,
XP_010028662.1,2.81,1,-1.7,10.36,5.6,
XP_018722475.1:reversed,2.65,1,-1.7,5.26,113.4,
XP_018724590.1:reversed,2.94,1,-1.7,5.5,38.5,
XP_010030181.1,2.97,1,-1.7,8.87,29.7,
KCW65862.1,2.76,1,-1.7,11.23,22.6,
XP_010068625.1,2.71,1,-1.7,6.14,50,
XP_018719941.1,3.09,2,-1.7,5.57,61.9,
XP_018719161.1:reversed,2.71,1,-1.7,9.03,13.2,
XP_010030289.1,2.65,1,-1.7,5.92,133.3,
XP_010036058.1,3.13,1,-1.7,8.6,29.8,
XP_018724390.1,2.7,1,-1.7,11.65,11.8,
XP_010066311.1,3.14,1,-1.7,6.52,64.4,
XP_018724546.1,2.78,1,-1.7,5.55,63.4,
KCW53097.1,3.14,1,-1.7,10.61,17.6,
XP_010035038.1,2.84,1,-1.7,5.66,35.7,
XP_010069077.1,3.18,1,-1.7,7.61,36.6,
XP_018728257.1:reversed,2.64,1,-1.7,9.22,125.8,
XP_010063138.1:reversed,2.9,1,-1.7,8.24,139,
XP_018730145.1,2.96,1,-1.7,5.59,81.8,
XP_010044132.1,2.98,1,-1.7,7.02,45.1,
XP_010037670.1,2.69,1,-1.7,7.81,12.1,
KCW66329.1:reversed,2.88,1,-1.7,5.79,49.7,
KCW84915.1,2.89,1,-1.7,9.61,49.9,
XP_010029435.1:reversed,2.9,1,-1.7,9.24,115.9,
XP_010069770.2:reversed,2.95,1,-1.7,7.15,99.3,
XP_010038568.2,3.18,1,-1.7,6.86,68.5,
XP_010056106.1,2.78,1,-1.7,8.42,72.4,
XP_010047561.1:reversed,2.98,1,-1.7,8.55,99.8,
KCW66177.1,3.21,1,-1.7,6.19,20.8,
XP_010060582.1,2.89,1,-1.7,4.86,32.1,
XP_010033186.1,3.19,1,-1.7,5.46,33.7,
XP_010053480.1,3.11,1,-1.7,4.86,155.2,
XP_010052114.1:reversed,2.94,1,-1.7,5.56,123.1,
XP_010036803.1:reversed,3.14,1,-1.7,9.84,22.9,
XP_010024349.1:reversed,2.77,1,-1.7,7.43,101.7,
XP_010023556.1,3.1,2,-1.7,4.96,67.3,
XP_010041600.1,3.17,1,-1.7,9.17,67,
KCW67568.1,2.78,1,-1.7,6.88,68.8,
XP_010061755.1,3,1,-1.7,5.43,47.8,
XP_010047798.1,2.91,1,-1.7,6.2,26.9,
XP_010045604.1,2.78,1,-1.7,6.59,44.4,
XP_010033983.1,3.24,1,-1.7,6.25,28.1,
XP_010048359.1:reversed,2.93,1,-1.7,4.72,31.2,
XP_010051738.2:reversed,2.76,1,-1.7,5.47,99.2,
XP_018718724.1,2.89,1,-1.7,8.63,45.2,
XP_018732842.1,2.84,1,-1.7,5.62,111.4,
XP_010050533.1:reversed,3.3,1,-1.7,6.6,55.7,
XP_010033601.1,2.64,1,-1.7,9.49,63.2,
XP_010029403.1,2.94,1,-1.7,6.01,41.4,
XP_010041372.1:reversed,3.32,1,-1.6,5.59,21,
KCW61216.1,2.91,1,-1.6,5.03,14.1,
XP_010032524.1,3.12,1,-1.6,8.8,50.2,
XP_018727338.1,2.52,1,-1.6,10.9,13.2,
XP_018726209.1:reversed,3.22,1,-1.6,7.11,26.6,
XP_010035097.1,3.07,1,-1.6,9.45,40.5,
XP_010031790.1,3.12,1,-1.6,9.08,23.9,
XP_018733209.1:reversed,3.04,1,-1.6,5.46,44.7,
XP_018715875.1,3.03,1,-1.6,7.02,14.3,
XP_018715926.1,3.25,1,-1.6,8.83,93.9,
XP_010063235.1,2.81,1,-1.6,8.75,125.8,
XP_010057993.1:reversed,3.05,1,-1.6,9.12,41.2,
XP_010057805.1:reversed,3.13,1,-1.6,7.2,40,
XP_018729279.1,2.86,1,-1.6,6.11,120.5,
XP_010059161.1,2.51,1,-1.6,5.84,87.1,
KCW62696.1,2.84,1,-1.6,6.97,28.6,
KCW72239.1:reversed,3.01,1,-1.6,8.85,44.9,
XP_010059566.1,3.2,1,-1.6,8.46,103.6,
XP_010025449.1,2.83,1,-1.6,5.95,27.3,
XP_018722112.1,2.9,1,-1.6,9.53,55.3,
XP_010035300.1:reversed,3.32,1,-1.6,9.16,54.5,
XP_018716164.1:reversed,3.17,1,-1.6,4.99,24.9,
XP_018730169.1:reversed,2.74,1,-1.6,7.05,27.3,
XP_018724325.1,2.83,1,-1.6,7.84,17.7,
XP_010063695.1:reversed,3.25,1,-1.6,9.77,43.9,
XP_010043560.1:reversed,2.87,1,-1.6,5.72,80.9,
XP_018725484.1,2.9,1,-1.6,7.63,22.8,
XP_018717491.1,2.92,1,-1.6,6.34,14.5,
XP_010062630.1,2.85,1,-1.6,6.35,61.4,
XP_010067685.1,2.99,1,-1.6,4.74,23.5,
XP_010048510.1,2.95,1,-1.6,6.22,52.3,
XP_010067906.1,2.78,1,-1.6,6.95,52.8,
XP_010030554.1,2.8,1,-1.6,6.3,62.9,
XP_010031520.1:reversed,3.19,1,-1.6,6.27,33.4,
XP_018727428.1,2.9,1,-1.6,8.92,45.7,
XP_018717028.1,2.8,1,-1.6,6.96,122.5,
KCW66779.1,2.81,1,-1.6,6.15,111.2,
XP_010025062.1,3.02,1,-1.6,10.64,15.7,
XP_018730626.1,2.61,1,-1.6,9.45,19.9,
XP_010066518.1,3.13,1,-1.6,6.24,42.5,
XP_018718394.1,2.74,1,-1.6,6.39,46.3,
XP_010028323.1:reversed,3.3,1,-1.6,5.42,76.9,
XP_018728751.1:reversed,2.81,1,-1.6,5.49,36.3,
XP_010062424.1,2.41,1,-1.6,4.88,63.3,
XP_018731673.1,2.75,1,-1.6,6.11,59.3,
XP_010065051.1,2.86,1,-1.6,10.05,31.7,
KCW56552.1:reversed,2.98,1,-1.6,4.82,19.1,
XP_010053270.1,2.65,1,-1.6,8.68,18.8,
XP_010055392.1:reversed,3.06,1,-1.6,7.24,60.6,
XP_010055827.1,3.04,1,-1.6,7.06,26.4,
KCW67185.1:reversed,2.9,1,-1.6,5.72,31.3,
XP_010051447.1,3.19,1,-1.6,5.23,53.6,
XP_018732838.1:reversed,3.29,1,-1.6,5.38,71.4,
XP_018717981.1:reversed,2.72,1,-1.6,5.54,12.5,
XP_010066221.1:reversed,2.67,1,-1.6,8,13.9,
XP_010069862.1,3.09,1,-1.6,4.39,25.9,
XP_010035847.1,3,1,-1.6,6.81,63.1,
XP_010067318.1:reversed,2.98,1,-1.6,5.89,77,
XP_010027160.2:reversed,2.93,1,-1.6,5.92,55.2,
XP_010066596.1,3.02,1,-1.6,6.28,22.4,
KCW50696.1,3.02,1,-1.6,6.71,25.2,
XP_010028833.1,3.09,1,-1.6,4.79,57,
XP_010039627.1,2.77,1,-1.6,5.88,35.9,
XP_010057836.1,3.18,2,-1.6,5.31,29,
XP_010065795.1,2.96,1,-1.6,8.63,33.2,
XP_010036136.2,3.01,1,-1.6,5.82,52.8,
XP_018721168.1,2.86,1,-1.6,9.18,67.1,
XP_018731531.1,3.08,1,-1.6,8.76,54.8,
XP_010065471.1:reversed,2.96,1,-1.6,5.18,33.9,
XP_010053416.1,3.01,1,-1.6,9.02,59.4,
XP_018724365.1,2.75,1,-1.6,8.69,55.1,
XP_010053597.1,3.06,1,-1.6,5.1,58.9,
XP_010069097.1,3.05,1,-1.6,4.3,37.7,
XP_010065209.1,2.83,1,-1.6,5.68,36.1,
XP_018718200.1:reversed,3.16,1,-1.6,5.71,545.8,
XP_010053892.1,3.16,1,-1.6,7.02,26.2,
XP_018719622.1:reversed,2.96,1,-1.6,10.68,19.6,
XP_010055573.1,2.87,1,-1.6,9.19,59.8,
XP_018722677.1,2.71,1,-1.6,9.37,12.1,
KCW72118.1:reversed,2.88,1,-1.5,10.35,13.6,
XP_018726035.1:reversed,2.89,1,-1.5,7.67,20.2,
XP_010051862.1,3.01,1,-1.5,8.3,45.1,
XP_010051786.1,2.8,1,-1.5,8.84,44.1,
XP_010060043.1:reversed,3.05,1,-1.5,9.99,37.6,
XP_010061872.1:reversed,3.13,1,-1.5,5.28,251.4,
XP_010066070.1:reversed,3.03,1,-1.5,5.11,40,
XP_010040063.1,2.79,1,-1.5,6.4,49.4,
XP_010069582.1,2.75,1,-1.5,9.15,18.5,
XP_018729734.1:reversed,3.11,1,-1.5,7.02,45.6,
XP_010052662.1,2.45,1,-1.5,10.48,15.5,
XP_010042307.1,2.98,1,-1.5,9.79,13,
XP_010044341.1:reversed,3.06,1,-1.5,5.13,29.7,
XP_010033025.1,2.76,1,-1.5,9.18,30.6,
XP_010031555.1,3.09,1,-1.5,8.77,37.6,
XP_010034574.1:reversed,3.34,1,-1.5,5.2,30.4,
XP_010049234.1,2.55,1,-1.5,8.39,39.7,
XP_010029105.1:reversed,3.35,1,-1.5,8.45,25.3,
XP_010063251.1,2.83,1,-1.5,5.86,80.7,
XP_018718911.1:reversed,3.03,1,-1.5,8.69,133.5,
XP_010069294.1:reversed,2.83,1,-1.5,4.94,23.6,
XP_010063732.1:reversed,3.02,1,-1.5,5.73,30.3,
XP_010037911.1,2.79,1,-1.5,6.37,31.9,
XP_018729210.1,3.05,1,-1.5,7.85,79.4,
XP_010052745.1,2.58,1,-1.5,5.67,23.3,
XP_010059440.1,2.45,1,-1.5,6.28,67.4,
KCW56630.1,3.07,1,-1.5,4.72,8,
KCW59538.1:reversed,2.88,1,-1.5,5.88,8.4,
XP_010031023.1,2.97,1,-1.5,8.98,49.9,
XP_010052120.1:reversed,2.69,1,-1.5,8.27,137.7,
XP_010034185.1,2.58,1,-1.5,7.06,34.1,
XP_010035890.1,2.98,1,-1.5,6.59,51.5,
XP_018727762.1:reversed,2.84,1,-1.5,6.28,48.9,
XP_018718587.1,2.89,1,-1.5,7.13,41.9,
XP_018722878.1,2.99,1,-1.5,5.58,105.3,
XP_010045195.1:reversed,2.56,1,-1.5,8.94,38.4,
XP_010031571.1,3.03,1,-1.5,6.01,65.9,
XP_018715401.1,2.85,1,-1.5,7.63,36.9,
XP_010059872.1:reversed,2.88,1,-1.5,8.06,43.1,
ADO23618.1,2.99,1,-1.5,8.89,24.2,no description available
XP_010059903.1,3.24,1,-1.5,6.9,52.5,
XP_018715556.1:reversed,3.09,1,-1.5,8.46,112.8,
XP_010045289.1:reversed,3.08,1,-1.5,5.93,107.4,
XP_010041934.1,2.69,1,-1.5,5.22,70.5,
XP_010069570.1,2.76,1,-1.5,5.77,48.5,
XP_018729018.1:reversed,2.99,1,-1.5,5.74,49.7,
XP_010028552.1,2.87,1,-1.5,5.4,67,
KCW51077.1:reversed,2.81,1,-1.5,8.82,52.3,
KCW73960.1,2.76,1,-1.5,4.78,7.4,
XP_018728376.1,2.85,1,-1.5,7.01,35.4,
XP_010044080.1:reversed,3.04,1,-1.5,9.83,54.1,
KCW84502.1:reversed,2.78,1,-1.5,8.07,36.4,
XP_018726180.1:reversed,3.14,1,-1.5,5.17,17.8,
XP_018718443.1,2.95,1,-1.5,5.64,93.3,
XP_010045118.1:reversed,3.15,1,-1.5,6.02,28.4,
XP_010032751.1:reversed,3.19,1,-1.5,6.25,95.4,
XP_010047118.1:reversed,2.98,1,-1.5,9.1,49.8,
XP_010037821.1:reversed,2.69,1,-1.5,9.9,64.9,
XP_010059511.1,2.88,1,-1.5,4.75,38.7,
XP_010060618.1,3.07,1,-1.5,9.73,24.4,
XP_018730696.1,3.04,1,-1.5,4.63,40.5,
KCW74398.1,2.97,1,-1.5,10,12.7,
XP_010038079.1,3.2,1,-1.5,8.16,19,
XP_018719603.1,2.87,1,-1.5,7.88,12.3,
XP_010050051.1,2.94,1,-1.5,5.81,49.2,
XP_018726552.1:reversed,3.08,1,-1.5,5.78,143.1,
XP_010069459.1:reversed,3.3,1,-1.5,5.25,53.7,
XP_018728317.1:reversed,2.93,1,-1.5,4.97,37,
XP_010031592.1,2.84,1,-1.5,6.97,16.4,
XP_010058064.1,3.06,1,-1.5,5.19,10.1,
XP_010033460.1:reversed,2.71,1,-1.5,5.3,72.7,
XP_018724711.1,2.91,1,-1.5,6.3,55,
KCW55638.1:reversed,3.02,1,-1.5,8.5,23.1,
XP_010061246.2,3.35,1,-1.5,8.08,68.1,
XP_010046750.1:reversed,3.02,1,-1.5,9.11,89.7,
KCW56863.1,3.22,1,-1.5,8.39,48.9,
XP_018721895.1:reversed,3.27,1,-1.5,7.91,139.8,
XP_010048355.1,3.02,1,-1.5,8.61,83.5,
KCW76460.1:reversed,2.89,1,-1.5,7.64,22.6,
XP_010053336.1:reversed,2.86,1,-1.5,4.88,36.3,
XP_010030127.1,3.37,2,-1.5,4.4,15.5,
XP_010027806.1,3.07,1,-1.5,4.67,75.6,
XP_010040603.1:reversed,2.73,1,-1.5,5.3,78.4,
XP_010026798.2,2.82,1,-1.5,4.97,41.3,
XP_010037086.1:reversed,2.96,1,-1.5,5.8,60.4,
KCW86655.1,3.14,1,-1.5,10.7,7.7,
XP_018718401.1,2.97,1,-1.5,7.66,78.9,
XP_018733323.1:reversed,3.16,1,-1.5,4.96,45.8,
XP_010061821.1,3.01,1,-1.5,8.99,39.9,
XP_018727000.1,3.39,1,-1.5,6.95,73.1,
XP_010028044.1,2.77,1,-1.5,4.21,73.7,
XP_010058533.2,2.88,1,-1.4,6.03,53.5,
XP_018718159.1:reversed,3.04,1,-1.4,5.21,46.4,
XP_010057081.1,2.81,1,-1.4,5.95,153,
XP_010026885.1,2.73,1,-1.4,6.45,38.9,
XP_010039851.1:reversed,2.71,1,-1.4,6.34,51.8,
XP_010035273.1,2.84,1,-1.4,9.2,57,
KCW59967.1:reversed,2.94,1,-1.4,5.73,52.2,
XP_010024036.1,2.68,1,-1.4,6.45,26.3,
XP_010062628.2:reversed,2.76,1,-1.4,9.01,65.4,
XP_018732706.1:reversed,3.04,1,-1.4,9.45,29.3,
XP_010034528.1,3.11,1,-1.4,5.27,22.1,
XP_018723629.1,3.01,1,-1.4,6.28,60.5,
XP_018717588.1:reversed,3.13,1,-1.4,6.6,133.8,
XP_010043449.1:reversed,3.14,1,-1.4,9.44,58.8,
XP_018731893.1,2.74,1,-1.4,9.04,80.8,
XP_018728009.1,3.14,1,-1.4,9.39,132.9,
XP_010053244.1,2.52,1,-1.4,8.63,30.8,
XP_010053530.1,2.87,1,-1.4,9.95,26.3,
XP_010039798.1,2.99,1,-1.4,4.57,12.4,
XP_010053756.1,3.21,2,-1.4,10.3,28.8,
XP_018723299.1:reversed,2.55,1,-1.4,8,44.6,
XP_010052669.1,3.14,1,-1.4,8.52,37.7,
XP_010049202.1,3.16,1,-1.4,5.16,66.8,
XP_018721301.1:reversed,2.97,1,-1.4,5.91,31.5,
XP_010051264.1:reversed,2.92,1,-1.4,7.63,47.8,
XP_018718784.1,3.02,1,-1.4,6.29,19.3,
XP_018721225.1:reversed,2.84,1,-1.4,5.09,51.4,
XP_018731553.1,2.64,1,-1.4,8.44,192.5,
XP_010061377.1:reversed,3.06,1,-1.4,5.01,81.3,
XP_010064333.2,2.92,1,-1.4,5.71,171.4,
XP_010032970.1,3.09,1,-1.4,9.85,40,
KCW86100.1:reversed,2.58,1,-1.4,7.8,16,
XP_010060496.1,3.04,2,-1.4,4.89,25.8,
XP_010023745.1:reversed,2.72,1,-1.4,6.47,31.1,
XP_010023363.2,3.01,1,-1.4,6.47,75.4,
XP_018718209.1:reversed,2.92,1,-1.4,6.77,82.6,
XP_018725321.1,2.91,1,-1.4,4.92,157.1,
KCW87870.1:reversed,2.86,1,-1.4,8.71,29.8,
XP_018728251.1:reversed,3.08,1,-1.4,6.19,36.3,
KCW74394.1,2.83,1,-1.4,6.81,112.8,
XP_010053049.1:reversed,3.03,1,-1.4,6.02,8.3,
XP_010049304.1,2.86,1,-1.4,8.62,58.1,
XP_010047494.1,3.07,1,-1.4,5.59,124,
XP_010029754.1,2.43,1,-1.4,5.93,94.9,
XP_018717484.1,3.01,1,-1.4,9.27,56.3,
XP_018719145.1:reversed,3,1,-1.4,5.44,201.3,
XP_018731793.1:reversed,2.96,1,-1.4,6.75,65.9,
XP_010063195.1,2.86,1,-1.4,6.47,52.2,
XP_018730240.1:reversed,3,1,-1.4,10.79,17,
XP_010037333.1:reversed,2.64,1,-1.4,9.41,46.2,
XP_018718695.1,3.03,1,-1.4,9.37,36.4,
KCW89402.1,2.92,1,-1.4,9.24,40.9,
XP_010055115.1,2.79,1,-1.4,9.26,55.8,
XP_018715601.1:reversed,2.67,1,-1.4,6.39,93.5,
XP_010055658.1:reversed,2.9,1,-1.4,6.85,81.1,
XP_018716487.1,2.92,1,-1.4,7.69,16.6,
XP_018719799.1,2.72,1,-1.4,11.14,30.8,
XP_010027361.2:reversed,3.16,1,-1.4,5.66,90.2,
KCW74271.1,3.15,1,-1.4,10.4,20.2,
XP_018717030.1:reversed,3.17,1,-1.4,6.67,97.5,
XP_010039917.1,2.96,1,-1.4,9.5,44.8,
XP_010043178.1,2.78,1,-1.4,9.72,12.1,
XP_010033744.1:reversed,3.24,1,-1.4,9.38,63.5,
XP_010038524.1,2.83,1,-1.4,5.14,56.2,
XP_018720369.1,2.78,1,-1.4,9,185.3,
XP_010055069.1,2.67,1,-1.4,7.07,92.6,
XP_010024181.1,2.81,1,-1.4,6.5,13.5,
KCW45831.1:reversed,2.9,1,-1.4,4.89,81.3,
KCW87714.1:reversed,2.85,1,-1.4,8.28,109.5,
XP_010033771.1,3,1,-1.4,5.58,44.3,
KCW73609.1:reversed,2.71,1,-1.4,5.21,11.1,
XP_010058050.1,3.16,1,-1.4,5.9,23.7,
XP_010046703.1:reversed,2.96,1,-1.4,8.86,39.9,
XP_010066298.1:reversed,3.04,1,-1.4,6.93,271.8,
XP_010063468.1,2.89,1,-1.4,4.77,22.8,
XP_018717271.1:reversed,3.29,1,-1.4,8.73,86.9,
XP_018717998.1,3.04,1,-1.4,5.89,254.7,
XP_018728197.1,3.01,1,-1.4,8.63,45.6,
XP_010067467.1:reversed,3.06,1,-1.4,7.05,25.7,
XP_010044762.1,2.93,1,-1.4,9.23,34.1,
XP_010051978.1,2.97,1,-1.4,7.67,61,
KCW56397.1:reversed,2.81,1,-1.4,8.9,14.5,
XP_010024369.1:reversed,2.74,1,-1.4,4.58,59.7,
XP_010059905.1,3.03,1,-1.4,7.63,71.7,
XP_010032117.1:reversed,2.89,1,-1.4,8.65,54.9,
XP_010046156.1:reversed,3.11,1,-1.4,4.72,17.3,
XP_010033456.1:reversed,2.71,1,-1.4,8.28,18.6,
KCW51721.1,2.91,1,-1.4,6.97,9.7,
XP_010051964.2,2.63,1,-1.4,11.77,18.5,
XP_018728268.1:reversed,3.18,1,-1.4,9.05,44.3,
XP_010067734.1:reversed,3.23,1,-1.4,9.64,40.9,
XP_010042082.1:reversed,2.86,1,-1.4,5.14,29.3,
XP_010057762.1:reversed,2.76,1,-1.4,8.58,55.8,
XP_010034219.1,3.11,1,-1.4,7.72,27.3,
XP_018723551.1,3.28,1,-1.4,9.46,50.2,
XP_018730991.1,2.97,1,-1.4,8.57,42,
XP_010046700.1:reversed,3.24,1,-1.4,9.47,54.3,
KCW50280.1,2.87,1,-1.4,10.03,9.3,
XP_010029136.1:reversed,2.98,1,-1.4,5.94,206.2,
XP_010030184.2:reversed,2.99,1,-1.4,5.13,52.3,
XP_010043540.1,3,1,-1.4,8.47,72.5,
XP_010044151.1:reversed,3.31,1,-1.4,8.87,32.5,
XP_010043305.1:reversed,3.3,1,-1.4,8.55,66.9,
XP_010051047.1:reversed,3.1,1,-1.4,8.35,73.4,
XP_018721054.1:reversed,3.02,1,-1.4,5.88,79.4,
XP_010048542.1,2.95,1,-1.4,4.58,52.2,
XP_018724187.1:reversed,3.01,1,-1.4,6.06,136.2,
XP_010044007.1:reversed,3.04,1,-1.4,5.2,12.5,
XP_010039653.1,3.29,1,-1.4,9.43,83,
XP_010061673.1,2.72,1,-1.4,6.21,31.4,
XP_010061961.1,2.92,2,-1.4,8.57,40.9,
XP_010025366.1,2.7,1,-1.4,9.87,26.6,
XP_010034983.1,2.84,1,-1.4,8.34,29,
KCW83530.1,3.07,1,-1.4,5.74,56.4,
XP_010029146.1,2.99,1,-1.4,7.72,11.2,
XP_010067756.1:reversed,3.33,1,-1.4,6.16,29.5,
XP_010056382.1,3.06,1,-1.4,6.29,23.1,
XP_018717871.1:reversed,2.88,1,-1.4,9.88,38,
XP_010025168.1,2.79,1,-1.4,4.95,19.6,
XP_018721759.1,3.03,1,-1.4,9.98,11.9,
XP_010028963.1:reversed,3.03,1,-1.4,6.03,32.6,
XP_018732823.1,3.14,1,-1.4,8.03,80.4,
XP_010048478.1,2.78,1,-1.4,9.57,51.2,
XP_010031913.1,2.84,1,-1.4,6.26,157.8,
XP_010027457.1:reversed,3.15,1,-1.4,6.13,62.8,
XP_010034605.1,3.27,1,-1.4,8.48,70.3,
KCW49938.1,3.15,1,-1.4,11.34,16,
XP_010046652.1:reversed,3.26,1,-1.4,8.02,36.5,
XP_018726322.1,3.01,1,-1.4,7.66,15.2,
XP_010050802.1,2.91,1,-1.4,6.37,28.6,
XP_018730349.1:reversed,3.09,1,-1.4,8.42,48.2,
KCW64262.1,2.99,1,-1.4,4.41,14,
XP_010070458.1,3,1,-1.4,6.28,171.2,
XP_010028994.1,2.94,1,-1.4,4.61,21.2,
XP_010061024.1,3.06,1,-1.4,5.61,213,
XP_018719419.1:reversed,3.1,1,-1.4,7.13,90.8,
XP_010031981.1:reversed,2.99,1,-1.4,9.03,74,
XP_018725603.1,3.26,1,-1.4,5.41,33.9,
XP_018715712.1:reversed,2.8,1,-1.4,6.23,23,
XP_018722224.1:reversed,3.08,1,-1.4,11.9,10.4,
XP_010063744.1:reversed,3.07,1,-1.4,6.41,16.2,
KCW47836.1:reversed,2.94,1,-1.4,11.12,27.7,
XP_010064445.1,3.13,1,-1.4,8.71,60.9,
XP_010043717.1:reversed,3.13,1,-1.3,8.64,42.7,
KCW75016.1:reversed,3.02,1,-1.3,6.23,37.7,
XP_010025056.1,2.76,1,-1.3,9.42,66.2,
KCW73866.1,2.88,1,-1.3,8.56,54.6,
XP_010042497.1,2.95,1,-1.3,6.74,45.8,
XP_010033799.1:reversed,3.09,1,-1.3,6.18,71.1,
NP_001289641.1:reversed,2.52,1,-1.3,8.7,18.3,
XP_010028487.1:reversed,3.15,1,-1.3,9.08,32.9,
XP_010058861.1:reversed,2.37,1,-1.3,5.24,21.2,
XP_018727083.1,3.16,1,-1.3,5,28.3,
XP_010061602.1,3.01,1,-1.3,5.79,80.7,
KCW73788.1:reversed,2.93,1,-1.3,9.05,29.6,
KCW57110.1:reversed,3,1,-1.3,7.61,28.9,
XP_018732951.1,3.08,1,-1.3,5.49,321.3,
XP_010031715.1,2.86,1,-1.3,7.19,32.8,
XP_018719905.1:reversed,2.79,1,-1.3,8.73,100.1,
XP_018729859.1:reversed,2.68,1,-1.3,5.51,13.6,
XP_010059057.1:reversed,3.07,1,-1.3,8.94,46.4,
KCW61615.1,2.95,1,-1.3,6.91,99,
XP_018717566.1:reversed,2.76,1,-1.3,6.57,101.1,
XP_018727617.1:reversed,2.92,1,-1.3,5.25,34.4,
XP_018715372.1,3.18,1,-1.3,4.71,34.7,
XP_010060112.1,2.88,1,-1.3,5.11,77.5,
XP_010065803.1,2.96,1,-1.3,8.71,12.4,
XP_010048071.1,2.66,1,-1.3,6.27,50.8,
XP_010034058.1,3,1,-1.3,4.53,39.5,
XP_010043880.1,3.05,1,-1.3,9.48,65,
XP_018728176.1:reversed,2.97,1,-1.3,7.41,70.7,
XP_018723213.1,3.01,1,-1.3,4.82,47.4,
XP_010034267.1,3.08,1,-1.3,9.18,40.2,
XP_010031167.1:reversed,2.95,1,-1.3,6.34,40.8,
XP_018730111.1,3.14,1,-1.3,5.5,178.6,
XP_010066995.1:reversed,2.99,1,-1.3,5.37,39.3,
XP_010044514.1,3.09,1,-1.3,5.88,106.4,
XP_010034634.1:reversed,2.76,1,-1.3,8.93,27.1,
XP_018719635.1,3.03,1,-1.3,4.41,58.6,
XP_018722951.1:reversed,2.76,1,-1.3,6,100.7,
XP_010025902.1,2.87,1,-1.3,8.03,60.3,
XP_010070500.1:reversed,3.01,1,-1.3,6,39.7,
XP_018723196.1:reversed,3.33,1,-1.3,8.67,125.7,
XP_010064859.1,2.63,1,-1.3,9.2,30.8,
XP_010064017.1,3.32,1,-1.3,4.89,88.7,
KCW71681.1,2.93,1,-1.3,9.3,20.3,
XP_018720267.1:reversed,3.09,1,-1.3,8.96,14.4,
XP_010046656.1:reversed,3.12,2,-1.3,8.56,50.6,
XP_010053061.1,2.88,1,-1.3,8.92,57.2,
XP_010055988.1,2.97,1,-1.3,5.72,79.3,
XP_018720354.1:reversed,3.16,1,-1.3,6.05,106.5,
XP_010048285.1,2.93,1,-1.3,9.56,30.8,
XP_010034089.1,3.24,1,-1.3,9.05,19.8,
XP_010031265.1,3.02,1,-1.3,5.58,44,
XP_010044762.1:reversed,2.87,1,-1.3,9.23,34.1,
XP_010065033.2,3.16,1,-1.3,5.84,49.5,
XP_010052009.2,2.76,1,-1.3,8.9,58.3,
XP_010062573.1:reversed,2.8,1,-1.3,8.27,75.7,
XP_010056472.1,2.76,1,-1.3,8.23,24,
XP_018725883.1:reversed,3.16,1,-1.3,9.25,43.2,
