Identifier,log(I),rI,log(e),pI,Mr (kDa),Description
KCW85116.1:reversed,2.89,1,-1.3,6.18,57.9,
XP_018728340.1,3.11,1,-1.3,6.26,54.3,
XP_010058101.1:reversed,3,1,-1.3,9.27,33.9,
XP_010067123.1,3.29,1,-1.3,6.53,107.7,
XP_010061858.1,2.91,1,-1.3,9.27,25.3,
XP_010057940.1,2.69,1,-1.3,9.39,25.3,
XP_010057599.1:reversed,3.42,1,-1.3,8.39,75.9,
XP_010064329.1,2.9,1,-1.3,6.53,12.7,
KCW59112.1,3.18,1,-1.3,7.65,103.2,
XP_018728561.1:reversed,3,1,-1.3,6.2,62.9,
XP_010033871.1:reversed,3.12,1,-1.3,11.96,10.7,
XP_010031877.1,3.26,1,-1.3,5.92,125.8,
KCW59374.1:reversed,2.89,1,-1.3,5.25,40.6,
XP_010066612.1,2.93,1,-1.3,5.86,17.1,
XP_010033104.1,2.87,1,-1.3,4.32,42.7,
KCW66952.1:reversed,3.13,1,-1.3,6.41,9.5,
XP_010068039.1,2.61,1,-1.3,8.48,39.4,
KCW61902.1,2.93,1,-1.3,8.47,15.4,
KCW71185.1,2.72,1,-1.3,9.53,34.2,
XP_018731806.1:reversed,2.89,1,-1.3,5.7,55.4,
XP_010025196.1:reversed,3.17,1,-1.3,5.48,97.9,
XP_010030012.1,2.89,1,-1.3,5.66,214.5,
XP_010051831.1,2.83,1,-1.3,5.44,35.1,
XP_010037320.1,2.81,1,-1.3,4.46,51.9,
XP_010042821.1,2.95,1,-1.3,9.27,13,
XP_010052182.1,2.72,1,-1.3,8.46,53.9,
XP_018722358.1,3.05,1,-1.3,8.61,80.6,
XP_010027829.1,2.82,1,-1.3,8.11,104.2,
XP_010049490.1,2.88,1,-1.3,4.36,42.7,
XP_018717525.1,2.99,1,-1.3,8.67,74.9,
XP_010027202.1:reversed,3.21,1,-1.3,8.28,113.1,
XP_010068044.2:reversed,3.22,1,-1.3,6.34,39,
XP_010055270.1,2.43,1,-1.3,6.96,30.7,
XP_010049006.1:reversed,2.98,1,-1.3,6.41,100.2,
XP_018719375.1:reversed,2.57,1,-1.3,6.59,67,
XP_018724889.1:reversed,3.23,1,-1.3,6.73,13.3,
XP_018732365.1,2.97,1,-1.3,10.89,26.7,
NP_001306901.1,2.83,1,-1.3,9.46,27.5,
XP_010050374.1:reversed,2.86,1,-1.3,8.85,103.8,
XP_010066465.1,3.31,1,-1.3,6.32,80.6,
XP_010040026.1:reversed,3.08,1,-1.3,6.82,50.7,
XP_010034996.1,3.26,1,-1.3,10.11,12.1,
XP_018718186.1,2.82,1,-1.3,6.71,43.1,
XP_010050050.1,3.09,1,-1.3,6.19,146.5,
XP_010069186.1,3.23,1,-1.3,9.21,60.1,
XP_010048829.1,2.88,1,-1.3,7.87,53.1,
XP_010059640.1:reversed,3.02,1,-1.3,8.66,32.3,
XP_010050105.1,3.26,1,-1.3,5.99,52.2,
KCW79786.1:reversed,2.79,1,-1.3,8.25,40.1,
XP_010070013.1,3.3,1,-1.3,9.08,204.2,
XP_010067621.1:reversed,3.26,1,-1.3,5.28,36.1,
XP_010039755.2,2.9,1,-1.3,8.96,39.5,
XP_010032566.1,3.02,1,-1.3,8.37,67.2,
XP_010038180.1,3.1,1,-1.3,6.48,55.4,
XP_010038116.1,2.75,1,-1.3,6.06,173.5,
XP_010035556.1,2.96,1,-1.3,5.18,44.7,
XP_010035203.1:reversed,3.06,1,-1.3,8.33,58.7,
KCW67030.1:reversed,2.97,1,-1.3,5.66,60.1,
XP_010048758.1,2.74,1,-1.3,9.55,32.1,
XP_010052048.1:reversed,2.78,1,-1.3,6.67,43.3,
XP_010069008.1,2.92,1,-1.3,5.92,82.3,
XP_018720504.1:reversed,2.69,1,-1.3,3.94,21.3,
XP_018732665.1,2.87,1,-1.3,5.68,58.2,
KCW70973.1,2.79,1,-1.3,6.87,79.7,
XP_018718782.1,2.76,1,-1.3,9.52,62.9,
KCW84149.1,3.08,1,-1.3,9.3,14,
XP_018719591.1:reversed,3.01,1,-1.3,11.77,26.3,
XP_010027069.1,2.71,1,-1.3,9.26,67.6,
XP_010032395.1,2.87,1,-1.3,10.24,25.9,
XP_010027505.1,2.68,1,-1.3,5.05,38.4,
XP_018721977.1:reversed,2.99,1,-1.3,11.45,16.3,
XP_018725516.1,3.06,1,-1.3,5.12,49.8,
XP_010060817.1,3.1,1,-1.3,5.59,26.2,
XP_018725151.1,3.12,1,-1.3,7.14,42.8,
XP_018726008.1:reversed,2.72,1,-1.3,5.68,148.6,
XP_010061857.1,2.73,1,-1.3,6.58,54.9,
XP_010037698.1:reversed,2.88,1,-1.3,6.02,32.8,
KCW82749.1,3.23,1,-1.3,8.77,41,
KCW58723.1:reversed,3.07,1,-1.3,6.82,73.6,
XP_010028902.1,2.83,1,-1.3,9.13,20.1,
XP_010023768.1,3.06,1,-1.3,8.48,46.9,
KCW89020.1:reversed,2.88,1,-1.3,5.87,121.8,
XP_010043476.1:reversed,3.13,1,-1.3,6.96,16.9,
XP_018716515.1,2.93,1,-1.3,5.39,99.3,
XP_010052744.1,2.9,1,-1.3,6.68,68.7,
XP_010028979.1,2.86,1,-1.3,6.16,73,
XP_010054979.1,3.02,1,-1.3,7.43,61.1,
XP_010044133.1,3.15,1,-1.3,8.8,43,
XP_010062061.1,3.14,1,-1.3,4.79,28.9,
XP_010060927.1,2.91,1,-1.3,6.34,155,
XP_010047587.1,2.69,1,-1.3,4.94,46.1,
XP_018717572.1,3.12,1,-1.2,5.75,177.2,
XP_010057165.1,2.83,1,-1.2,5.93,112.5,
XP_010038337.1,2.88,1,-1.2,5.44,52.5,
KCW64663.1,3.08,1,-1.2,6.36,51.1,
KCW67120.1:reversed,3.22,1,-1.2,5.04,42,
KCW74705.1:reversed,3.03,1,-1.2,8.84,69.2,
KCW66810.1:reversed,2.91,1,-1.2,8.5,83.8,
XP_010070176.1:reversed,2.97,1,-1.2,5.74,41.7,
XP_010029203.1,3.09,1,-1.2,5.04,50.1,
XP_010038089.1:reversed,3.05,1,-1.2,9.79,40.4,
XP_018715637.1,2.87,1,-1.2,9.43,33.8,
XP_010054628.1,2.45,1,-1.2,11.25,32.6,
XP_018718984.1:reversed,3.24,1,-1.2,6.24,46.3,
KCW77652.1:reversed,2.78,1,-1.2,9.55,7.6,
XP_018717266.1:reversed,2.69,1,-1.2,7.49,116.5,
XP_010046820.1,3.03,1,-1.2,8.77,82.3,
XP_010041135.1,2.99,1,-1.2,6.47,51.8,
KCW45916.1,3.17,1,-1.2,3.95,8.5,
XP_010044957.1:reversed,2.89,1,-1.2,8.23,67.4,
XP_018720855.1,3.05,1,-1.2,5.79,58.9,
XP_010059440.1:reversed,3.06,1,-1.2,6.28,67.4,
KCW50318.1,3,1,-1.2,9.81,9,
XP_010066513.1:reversed,2.78,1,-1.2,7.05,24.3,
XP_018715095.1,2.8,1,-1.2,5.7,65.4,
XP_010062889.1,2.81,1,-1.2,6.07,100.8,
XP_018725795.1:reversed,3.36,1,-1.2,8.3,102.7,
XP_010062850.1,3.28,1,-1.2,9.26,23.5,
XP_018725661.1,2.79,1,-1.2,7.45,118.2,
XP_010038326.1:reversed,2.8,1,-1.2,9.47,113.9,
KCW75690.1,3.27,1,-1.2,8.76,42,
XP_010025768.1:reversed,2.72,1,-1.2,5.45,122.9,
XP_010050446.1,3.01,1,-1.2,5.95,28,
XP_010054978.1:reversed,3.06,1,-1.2,5.43,27,
XP_010060937.1,2.9,1,-1.2,6.2,62.6,
XP_010058745.1,3.04,1,-1.2,6.88,69.8,
KCW82794.1:reversed,2.81,1,-1.2,9.47,28.7,
XP_018732230.1,2.82,1,-1.2,9.28,55.2,
XP_010040389.1,2.27,1,-1.2,7.11,80.8,
XP_018732280.1:reversed,3.03,1,-1.2,9.25,32.7,
XP_010069396.1,2.88,1,-1.2,6.02,37.3,
KCW44329.1,3.35,1,-1.2,8.49,96.7,
XP_010064675.1,3.16,1,-1.2,7.27,57.9,
XP_010055849.2,2.94,1,-1.2,9.37,16.4,
XP_010038911.1:reversed,2.84,1,-1.2,6.43,15.5,
KCW83257.1,2.96,1,-1.2,5.94,48.8,
XP_010044066.1:reversed,2.81,1,-1.2,6.25,84.7,
XP_010043239.1,2.95,1,-1.2,11.94,23.7,
XP_010054142.1,2.81,1,-1.2,5.85,73.9,
XP_018718745.1,2.65,1,-1.2,9.12,80.7,
XP_010069017.1,3.27,1,-1.2,5.76,51.2,
XP_010037712.1:reversed,2.75,1,-1.2,8.98,95.2,
XP_010061554.1,3.11,1,-1.2,5.18,109.8,
XP_010043498.1,2.71,1,-1.2,9.07,61,
XP_018725920.1:reversed,2.96,1,-1.2,7.94,15.3,
XP_018731675.1,2.99,1,-1.2,4.86,99.6,
KCW82024.1,2.88,1,-1.2,5.08,127,
XP_010053322.1,3.31,1,-1.2,9.27,20.9,
XP_010065939.1,2.8,1,-1.2,5.84,92.2,
XP_018719859.1:reversed,3,1,-1.2,11.54,23.9,
XP_010063807.1,3,1,-1.2,4.91,66.4,
XP_018726972.1:reversed,3.04,1,-1.2,8.89,153.4,
XP_010037649.1,3.37,1,-1.2,6.99,150.6,
XP_018729695.1,2.7,1,-1.2,6.97,13.2,
XP_010033077.1,2.42,1,-1.2,8.72,16.8,
KCW82142.1,3.14,1,-1.2,5.99,38,
XP_010053061.1,2.91,1,-1.2,8.92,57.2,
XP_018723833.1:reversed,3.15,1,-1.2,8.95,119.3,
XP_010031904.1:reversed,2.9,1,-1.2,7.27,68.8,
KCW45344.1:reversed,2.78,1,-1.2,11.9,16.9,
KCW57918.1:reversed,2.97,1,-1.2,8.95,22.3,
XP_018728441.1:reversed,2.76,1,-1.2,8.77,20.2,
XP_010060541.1,2.86,1,-1.2,6.57,54,
XP_018722897.1,2.85,1,-1.2,4.84,66.1,
XP_010060711.1,2.89,1,-1.2,5.75,58.6,
XP_010050670.1,3.2,1,-1.2,6.32,108.7,
XP_018724852.1,2.96,1,-1.2,6.52,59.9,
XP_010038977.1,3.06,1,-1.2,8.72,40.6,
XP_010045430.1,3.06,1,-1.2,5.43,46.3,
KCW75008.1,2.96,1,-1.2,8.98,8,
KCW79687.1:reversed,3,1,-1.2,7.2,21.3,
XP_010040300.1:reversed,2.41,1,-1.2,9.42,22.5,
KCW88181.1,2.74,1,-1.2,6.2,112.9,
KCW82111.1:reversed,2.74,1,-1.2,5.27,11,
KCW73466.1:reversed,3.02,1,-1.2,5.75,27.6,
XP_018725703.1,3.23,1,-1.2,6.33,44.2,
XP_018727757.1:reversed,3.29,1,-1.2,6.87,54.7,
XP_010055874.1,2.95,1,-1.2,6.16,38,
XP_010055506.1:reversed,3.05,1,-1.2,5.7,78.4,
XP_010069078.1,3.15,1,-1.2,7.27,49,
XP_010047758.1,2.94,1,-1.2,5.28,29.8,
XP_010068998.1:reversed,3.06,1,-1.2,7.13,305.6,
XP_018720369.1,3.02,1,-1.2,9,185.3,
XP_018717961.1,2.77,1,-1.2,6.92,51.9,
XP_010043576.1,3.07,1,-1.2,7.73,38.7,
XP_018722191.1,3.06,1,-1.2,9.74,38.6,
XP_018715363.1:reversed,3.21,1,-1.2,6.82,82.1,
XP_010045289.1,3.19,1,-1.2,5.93,107.4,
XP_018720975.1,3.06,1,-1.2,6.54,58.2,
KCW89710.1,2.74,1,-1.2,10,13.5,
XP_010056256.1:reversed,3,1,-1.2,9.19,77.1,
XP_010025083.1,2.9,1,-1.2,5.73,133.1,
XP_018717354.1:reversed,2.98,1,-1.2,6.72,41.5,
XP_010025178.1:reversed,3.04,1,-1.2,4.56,106.4,
KCW71074.1,3.1,1,-1.2,6.38,23.2,
KCW57764.1:reversed,2.67,1,-1.2,8.82,116.1,
KCW57056.1,2.85,1,-1.2,4.91,13.7,
XP_010032609.1:reversed,3.15,1,-1.2,5.24,135.1,
XP_018724447.1,2.84,1,-1.2,9.36,40.9,
XP_018720006.1:reversed,2.89,1,-1.2,6.48,41.5,
XP_018727880.1:reversed,2.7,1,-1.2,5.42,91.3,
XP_018720387.1:reversed,2.85,1,-1.2,5.24,53.6,
XP_018718198.1,3.17,1,-1.2,4.2,581.4,
XP_018724646.1:reversed,2.99,1,-1.2,6.46,40,
XP_010039600.1,2.73,1,-1.2,4.46,30.8,
XP_010055704.1:reversed,2.93,1,-1.2,8.91,49.5,
KCW73486.1:reversed,2.75,1,-1.2,7.94,115,
XP_010065424.1,2.95,1,-1.2,9.13,65.4,
XP_010055033.1,3.24,1,-1.2,8.04,34.6,
XP_010037670.1,3.14,1,-1.2,7.81,12.1,
XP_018730952.1,2.86,1,-1.2,9.37,43.3,
XP_010027517.1,2.82,1,-1.2,6.54,52.2,
XP_010026791.1,2.78,1,-1.2,11.49,24,
XP_010049134.1:reversed,3.34,1,-1.2,6.09,131.7,
XP_018717455.1:reversed,3.29,1,-1.2,6.05,96.6,
XP_010027978.1:reversed,2.76,1,-1.2,8.77,57.1,
XP_010036774.1,2.73,1,-1.2,8.88,35.2,
XP_018732834.1:reversed,2.88,1,-1.2,11.94,15.3,
XP_010059600.1:reversed,2.7,1,-1.2,9.44,47.3,
XP_018715273.1:reversed,2.83,1,-1.2,5.4,17.5,
XP_010055306.1:reversed,3,1,-1.2,4.27,183.1,
XP_010028179.1:reversed,2.88,1,-1.2,8.07,58.9,
XP_010024874.1:reversed,3.17,1,-1.2,8.51,46,
XP_010053992.1:reversed,3.28,1,-1.2,7.54,132.6,
KCW50819.1,2.94,1,-1.2,9.06,64.2,
XP_018722928.1,3.34,1,-1.2,5.26,160.7,
XP_010045027.1,2.83,1,-1.2,5.13,52.9,
KCW77087.1,3.29,1,-1.2,10.55,10.7,
KCW61004.1:reversed,3.23,1,-1.2,4.55,20.2,
XP_010048965.1,3.03,1,-1.2,5.23,88.4,
XP_010051270.1:reversed,3.14,1,-1.2,6.41,277.2,
XP_010035167.1:reversed,3.28,1,-1.2,10.25,32.8,
XP_010059880.2,2.91,1,-1.2,9.18,60.7,
XP_010070221.1,2.82,1,-1.2,9.19,30.4,
XP_018727369.1:reversed,2.98,1,-1.2,5.62,13.9,
XP_010028936.1:reversed,3.22,1,-1.2,5.81,114.4,
XP_018718547.1,2.77,1,-1.2,4.7,51.5,
XP_018724687.1,2.75,1,-1.2,9.5,34.5,
XP_010042070.2,2.98,1,-1.2,6,54.6,
XP_010062012.1,3.22,1,-1.2,9.41,34,
XP_018730872.1:reversed,3.02,1,-1.2,9.11,37.5,
XP_018717428.1,2.71,1,-1.2,6.24,11.5,
XP_010027205.1:reversed,2.93,1,-1.2,8.27,114.6,
XP_010044906.1,2.9,1,-1.2,10.33,18.7,
XP_018724251.1,2.97,1,-1.2,6.02,157.3,
KCW84788.1:reversed,2.65,1,-1.2,4.5,9.7,
XP_018725793.1,3.11,1,-1.2,7.89,80,
XP_010044303.1,3.19,1,-1.2,5.42,36.5,
XP_010053201.1,3.26,1,-1.2,5.04,49,
KCW63445.1,2.93,1,-1.2,8.22,26.2,
XP_010066523.2,2.98,1,-1.2,6.04,32.1,
KCW62380.1:reversed,2.99,1,-1.2,5.88,113.4,
KCW69036.1,3.25,1,-1.2,6.59,107.1,
XP_010065404.1,2.96,1,-1.2,6.84,33.5,
XP_018724583.1:reversed,2.61,1,-1.2,6.94,38.1,
XP_018727100.1:reversed,3.11,1,-1.2,8.75,52.6,
XP_010057722.2:reversed,3.03,1,-1.2,6.02,135.9,
XP_010023475.1:reversed,3.19,1,-1.2,8.44,23.7,
XP_010050559.1,2.89,1,-1.2,8.38,72.7,
XP_010066272.1,2.7,1,-1.2,9.07,86.3,
KCW76019.1:reversed,3.01,1,-1.2,8.91,79.2,
XP_010038103.1,2.94,1,-1.2,5.06,43.1,
XP_010031118.1:reversed,2.91,1,-1.2,9.45,34.7,
XP_010056222.1:reversed,3.11,1,-1.2,8.81,106.4,
XP_010024039.1:reversed,2.82,1,-1.2,10.22,37.1,
XP_010044570.1,2.72,1,-1.2,9.66,24.3,
XP_010044901.1:reversed,2.8,1,-1.2,5.09,107.9,
XP_010033558.1,3.21,1,-1.2,5.75,43.2,
XP_018721601.1:reversed,2.84,1,-1.2,6.16,106.2,
XP_010066386.1:reversed,3.03,1,-1.2,5.83,84.4,
XP_010062257.1,2.91,1,-1.2,5.93,102.9,
XP_018717556.1,3.04,1,-1.2,6.02,75.3,
XP_010057479.1,3.06,1,-1.2,6.47,32.8,
XP_010033188.1:reversed,2.86,1,-1.2,8.91,156.3,
XP_010065411.1:reversed,3.04,1,-1.2,6.67,68.8,
XP_010056906.1:reversed,3.01,1,-1.2,7.65,61.7,
XP_010026327.1:reversed,2.93,1,-1.2,6.91,31.1,
XP_018733011.1:reversed,3.24,1,-1.2,5.13,11.3,
KCW68042.1:reversed,3.01,1,-1.2,9.4,54.2,
KCW84233.1:reversed,3.09,1,-1.2,9.09,8.7,
XP_018719449.1,2.73,1,-1.2,5.05,23.3,
XP_018728912.1,2.92,1,-1.2,8.86,40.1,
XP_010067512.1,2.49,1,-1.2,8.98,37.7,
XP_010065650.1:reversed,3.01,1,-1.1,6.35,119.4,
XP_018723329.1:reversed,2.86,1,-1.1,8.81,40.4,
ADO23634.1,3.23,1,-1.1,8.83,83.1,
XP_010063762.1,3.31,1,-1.1,8.8,66.7,
XP_010044301.1:reversed,3.06,1,-1.1,5.73,111.7,
XP_010065385.2:reversed,2.78,1,-1.1,6,161.9,
XP_018732289.1,3.1,1,-1.1,5.68,118.7,
XP_010026116.1:reversed,3.13,1,-1.1,9.22,28.4,
XP_018725038.1,2.81,1,-1.1,7.88,9.8,
XP_010049560.1:reversed,3.14,1,-1.1,5.27,29.9,
XP_010066751.2,2.84,1,-1.1,9.22,49.3,
KCW55486.1,3.05,1,-1.1,9.33,52.1,
XP_018731851.1:reversed,2.95,1,-1.1,6.27,33.4,
XP_018729759.1:reversed,2.99,1,-1.1,5.42,140.7,
XP_010069582.1,2.94,1,-1.1,9.15,18.5,
XP_010044939.1:reversed,3.35,1,-1.1,9.41,31.9,
XP_018716129.1:reversed,3.24,1,-1.1,6.24,130.1,
XP_010036768.1,3.03,1,-1.1,5.04,63.9,
XP_018719297.1:reversed,2.73,1,-1.1,5.18,16.5,
XP_010053460.1,3.31,1,-1.1,6.51,49.8,
XP_010053072.1,2.74,1,-1.1,9.61,51.6,
XP_010038404.1:reversed,2.98,1,-1.1,5.69,86,
XP_010052349.1:reversed,3.13,1,-1.1,7.58,19.4,
XP_010048974.1,3.12,1,-1.1,8.09,137.3,
XP_010061223.1:reversed,2.9,1,-1.1,9.81,34.5,
XP_010026398.1,3.1,1,-1.1,9.79,18.3,
XP_010030670.1,2.69,1,-1.1,8.16,63.9,
XP_010054465.1,3.11,1,-1.1,5.54,95,
XP_018728892.1,2.69,1,-1.1,5.42,40.8,
XP_018726523.1:reversed,3.07,1,-1.1,6.18,88.2,
XP_018720478.1,3.05,1,-1.1,8.43,56.1,
XP_010047018.1:reversed,2.98,1,-1.1,7.96,53.1,
XP_018731457.1,3.13,1,-1.1,5.05,43.8,
KCW58466.1:reversed,3.24,1,-1.1,7.21,24.8,
KCW84211.1,2.97,1,-1.1,6.64,72.8,
KCW90675.1:reversed,2.73,1,-1.1,5.43,60.6,
KCW59401.1,3.08,1,-1.1,8.07,41.1,
XP_018721176.1:reversed,3.06,1,-1.1,5.75,100.4,
XP_018731996.1,2.94,1,-1.1,6.36,49.2,
KCW56871.1,2.92,1,-1.1,11.09,13.5,
XP_018722984.1,2.97,1,-1.1,8.99,56.6,
XP_010038754.1:reversed,2.82,1,-1.1,5.55,38.6,
KCW69187.1:reversed,3.07,1,-1.1,11.13,7.4,
XP_010054889.2:reversed,3.21,1,-1.1,8.36,60.4,
XP_010069490.1:reversed,2.91,1,-1.1,9.43,83.9,
XP_010024701.1,2.97,1,-1.1,5.88,89.3,
XP_018729585.1,2.98,1,-1.1,5.65,53.9,
XP_018732325.1:reversed,3.19,1,-1.1,4.47,35,
XP_010031445.1,2.94,1,-1.1,5.7,112.9,
XP_010036943.1:reversed,2.74,1,-1.1,8.04,68.5,
XP_010062448.2,2.78,1,-1.1,6.21,76.4,
XP_010048488.1,3.11,1,-1.1,9.66,22.4,
XP_018727188.1,3.17,1,-1.1,5.91,42.5,
XP_010066799.1,3.24,1,-1.1,5.93,51.4,
XP_018731538.1,3.24,1,-1.1,8.28,73,
XP_010053778.1,2.6,1,-1.1,9.44,17.5,
XP_010045844.1:reversed,3.11,1,-1.1,9.16,45.8,
XP_010059751.1,3.04,1,-1.1,8.77,71.8,
XP_010032814.1:reversed,3.08,1,-1.1,5.49,32,
XP_010069612.1,3.17,1,-1.1,5.99,58.6,
XP_010062799.1:reversed,2.83,1,-1.1,8.53,36,
XP_010026290.2:reversed,2.81,1,-1.1,6.55,74.1,
XP_010063382.1,2.95,1,-1.1,5.42,137.5,
XP_010045081.1:reversed,2.67,1,-1.1,9.03,56.9,
XP_018719954.1:reversed,2.91,1,-1.1,5.02,22.3,
KCW69110.1,2.86,1,-1.1,5.94,34.7,
XP_018718611.1,3.04,1,-1.1,9.21,18.4,
XP_010031544.1:reversed,3.1,1,-1.1,8.92,64.7,
XP_018719655.1:reversed,2.88,1,-1.1,6.64,161.7,
XP_010036850.2:reversed,2.8,1,-1.1,9.29,20.7,
XP_010052974.1,3,1,-1.1,8.6,36.5,
XP_010042652.1:reversed,2.81,1,-1.1,6.44,23.3,
XP_010033045.1:reversed,2.99,1,-1.1,5.37,51.8,
KCW84256.1,2.75,1,-1.1,8.95,34,
XP_010063807.1:reversed,2.9,1,-1.1,4.91,66.4,
XP_010044705.1,3.05,1,-1.1,5.68,50.2,
XP_010036724.1,2.88,1,-1.1,5.85,24.4,
KCW75957.1,2.89,1,-1.1,9.3,47.3,
XP_010055682.2:reversed,3.31,1,-1.1,9.12,32.2,
XP_010042099.1,2.68,1,-1.1,5.59,21.2,
XP_010068789.2,2.88,1,-1.1,9.52,22.2,
XP_010031622.1,3.21,1,-1.1,9.41,71.7,
XP_010050121.1:reversed,3.01,1,-1.1,7.58,43.7,
XP_010051334.2,3.02,1,-1.1,5.91,109,
XP_010069830.1,2.71,1,-1.1,7.54,59.5,
XP_010034953.1:reversed,3.25,1,-1.1,7.97,95.2,
XP_010064640.2:reversed,3.04,1,-1.1,6.7,82.5,
XP_010024524.1:reversed,3.2,1,-1.1,6.73,151.3,
XP_018728716.1:reversed,3.28,1,-1.1,8.33,86,
XP_018732279.1:reversed,3.01,1,-1.1,8.8,83.4,
XP_010028992.1,2.65,1,-1.1,10.23,20.8,
KCW57888.1,2.91,1,-1.1,9.71,31.1,
XP_010041629.1:reversed,3.19,1,-1.1,10.53,21.1,
XP_010041112.2,2.63,1,-1.1,7.21,44.5,
XP_018720029.1:reversed,2.86,1,-1.1,5.16,33.6,
KCW61897.1:reversed,2.75,1,-1.1,5.4,31,
XP_018732908.1,2.79,1,-1.1,6.37,249.4,
XP_010057453.1,2.85,1,-1.1,5.14,37.4,
XP_010038903.2:reversed,2.99,1,-1.1,6.3,72.2,
XP_010058800.2:reversed,2.84,1,-1.1,7.54,101.1,
XP_010036055.1:reversed,3.38,1,-1.1,8.06,60,
XP_018719080.1,3.05,1,-1.1,8.22,79.8,
XP_010026896.1,3.08,1,-1.1,5.82,59.3,
KCW44596.1:reversed,2.73,1,-1.1,8.52,10,
KCW61567.1:reversed,3.16,1,-1.1,8.8,35.1,
XP_010030697.1,3.06,1,-1.1,9.11,39,
XP_010069809.1,2.41,1,-1.1,4.83,110.9,
XP_010055655.1,3.05,1,-1.1,6.75,59.3,
XP_018721547.1,3.03,1,-1.1,6.24,234.7,
XP_018723740.1:reversed,2.5,1,-1.1,8.72,47.6,
XP_010050229.1:reversed,2.9,1,-1.1,6.5,88.8,
KCW76530.1,2.79,1,-1.1,6.17,80,
KCW55983.1,2.95,1,-1.1,5.6,14.4,
XP_010050750.1,3,1,-1.1,4.7,18.8,
XP_010067043.1,2.79,1,-1.1,8.63,81.8,
XP_010025746.1,2.96,1,-1.1,5.86,47.6,
XP_018718334.1,2.85,1,-1.1,5.7,33.7,
XP_010035360.1,2.84,1,-1.1,5.75,141,
XP_010037344.1,2.83,1,-1.1,6.82,148,
XP_018720727.1,2.93,1,-1.1,8.47,39.5,
KCW73947.1:reversed,3.14,1,-1.1,7.66,31.1,
XP_018731650.1:reversed,3.04,1,-1.1,11.75,21.1,
XP_010037174.1,2.72,1,-1.1,5.26,51.3,
XP_010064892.1:reversed,3,1,-1.1,5.58,71,
KCW57035.1,2.7,1,-1.1,8.76,58.7,
XP_010042985.1,2.8,1,-1.1,6.02,13.9,
KCW59698.1:reversed,2.47,1,-1.1,8.56,48,
XP_010028606.2:reversed,2.88,1,-1.1,8.86,97.3,
XP_018721532.1,2.84,1,-1.1,6.95,140.5,
XP_010040652.1:reversed,2.8,1,-1.1,8.25,76.6,
XP_010023657.1:reversed,2.93,1,-1.1,9.75,50.4,
XP_018716107.1:reversed,3.21,1,-1.1,8.51,135.5,
XP_018716737.1:reversed,2.86,1,-1.1,7.52,84.3,
XP_010051361.1,2.89,1,-1.1,8.35,138,
KCW63378.1,2.85,1,-1.1,5.2,55.8,
XP_018726609.1:reversed,3.26,1,-1.1,5.74,180,
XP_010063342.1:reversed,3.06,1,-1.1,7.32,90.9,
XP_018719141.1,3.06,1,-1.1,6.86,66.8,
KCW84600.1,3.16,1,-1.1,6.27,14.6,
XP_018721748.1:reversed,3.11,1,-1.1,10.73,36.4,
XP_018726805.1,2.56,1,-1.1,5.19,98.6,
XP_010066398.1,3.11,1,-1.1,6.33,42.3,
KCW59408.1,2.72,1,-1.1,8.8,18.8,no description available
XP_018725651.1:reversed,3.07,1,-1.1,10.46,27.2,
XP_010056024.1,3.01,1,-1.1,7.91,16.9,
XP_010056789.1,2.82,1,-1.1,6.12,51.7,
XP_010064025.1:reversed,3.06,1,-1.1,9.23,57.9,
XP_018732635.1:reversed,3.07,1,-1.1,5.62,44.4,
XP_010066903.1,3.22,2,-1.1,6.57,39.2,
KCW45139.1:reversed,2.96,1,-1.1,6.32,22.9,
XP_010044670.1,2.9,1,-1.1,8.04,43.4,
KCW46678.1,3.23,1,-1.1,5.39,12.7,
XP_010049610.2:reversed,3.03,1,-1.1,9.66,49.4,
XP_010024946.1:reversed,2.69,1,-1.1,5.51,47.3,
XP_010066514.1,2.81,1,-1.1,5.29,46.6,
XP_018715411.1:reversed,3.07,1,-1.1,8.58,52,
XP_010031556.1,3.15,1,-1.1,7.75,23.5,
XP_010048668.1:reversed,2.91,1,-1.1,9.24,35.5,
XP_018716992.1,3.03,1,-1.1,10.43,41.5,
XP_010023319.1:reversed,2.92,1,-1.1,9.76,54.2,
XP_018726592.1:reversed,2.92,1,-1.1,6.71,78.2,
XP_010048629.1,3.04,1,-1.1,4.96,69.1,
XP_010041087.1:reversed,2.87,1,-1.1,6.14,63.5,
XP_010032094.1:reversed,3.01,1,-1.1,6.79,109,
XP_010043405.1,2.89,1,-1.1,8.28,42.3,
XP_010066357.1:reversed,3.22,1,-1.1,9.22,39.4,
XP_018724273.1,2.93,1,-1.1,6.46,121.1,
XP_010025430.1,3.17,1,-1.1,5.26,54.7,
XP_010047826.1,2.86,1,-1.1,6.83,58.6,
KCW64622.1,3.22,1,-1.1,5.14,33.8,
XP_010069988.1,3.07,1,-1.1,10.3,22.7,
XP_010060658.1,2.93,1,-1.1,10.92,22.2,
XP_010065304.1:reversed,2.64,1,-1.1,7.13,42,
XP_010038160.1:reversed,2.89,1,-1.1,6.65,31.4,
XP_018718313.1,3.31,1,-1.1,9.43,57,
XP_018715790.1,3.03,1,-1.1,9.52,54.8,
XP_010035910.1:reversed,3.24,1,-1.1,6.2,43.5,
XP_018727672.1:reversed,3.31,1,-1.1,5.84,10,
