Identifier,log(I),rI,log(e),pI,Mr (kDa),Description
XP_010029472.1:reversed,2.95,1,-1.1,6.21,81.5,
XP_018725851.1,3.01,1,-1.1,9.5,38.1,
AHL44321.1,3.11,1,-1.1,7.76,41,
XP_018719596.1,2.96,1,-1.1,8.69,132.9,
XP_010043291.1,3.14,1,-1.1,9.4,11.8,
XP_010066319.1:reversed,2.89,1,-1.1,6.08,26,
XP_010051275.1,3.42,1,-1.1,6.11,232.6,
XP_010028524.1,3.02,1,-1.1,5.46,40.5,
KCW44479.1:reversed,3.12,1,-1.1,5.23,30.6,
XP_018727320.1:reversed,2.73,1,-1.1,6.93,60.7,
XP_018720208.1:reversed,3.2,1,-1.1,5.97,29.9,
XP_010036270.1,2.83,1,-1.1,5.15,44.8,
XP_010058970.1,3.29,1,-1.1,5.89,38,
XP_010062372.1:reversed,3.03,1,-1.1,7.01,100.1,
XP_010052240.1:reversed,2.76,1,-1.1,8.7,58.9,
XP_010064045.1,2.92,1,-1.1,6.09,121.1,
XP_018730187.1,3.13,1,-1.1,5.99,139.1,
XP_010047758.1:reversed,2.91,1,-1.1,5.28,29.8,
XP_018732940.1:reversed,3,1,-1.1,4.94,62.4,
KCW85711.1,2.97,1,-1.1,5.43,27.8,
XP_010070251.1:reversed,3.36,1,-1.1,5.96,34,
XP_018725514.1:reversed,3.04,1,-1.1,4.93,19.9,
KCW68690.1,3.03,1,-1.1,6.54,85,
XP_010043038.1:reversed,2.86,1,-1.1,6.47,30.7,
XP_010029878.1:reversed,2.73,1,-1.1,8.2,43.4,
KCW47825.1:reversed,3.13,1,-1.1,6.8,33.9,
XP_010027865.1:reversed,3.17,1,-1.1,6.11,54.8,
XP_010055391.1:reversed,2.91,1,-1.1,4.91,52,
XP_010031908.1:reversed,3.21,1,-1.1,8.8,34.3,
XP_010064217.1,3.02,1,-1.1,5.33,54.5,
XP_010066119.1:reversed,2.85,1,-1.1,5.57,39.5,
XP_010061738.2,3.21,1,-1.1,5.93,53.3,
KCW55165.1,3.09,1,-1.1,6.17,42.8,
XP_010051482.1,2.97,1,-1.1,6.98,24.1,
XP_010036345.1,3.09,1,-1.1,4.52,45.8,
XP_018721185.1:reversed,2.48,1,-1.1,6.27,37.9,
XP_010031304.1,2.9,1,-1.1,6.87,73,
XP_018725324.1,2.93,1,-1.1,4.64,25.6,
XP_010046438.1,3.07,1,-1.1,6.97,68,
XP_010032426.1:reversed,2.86,1,-1.1,9.19,42.4,
KCW62488.1,3.16,1,-1.1,5.11,8.3,
XP_018732802.1,3.09,1,-1.1,7.82,258.3,
XP_018732882.1,3.23,1,-1.1,5.97,174.7,
XP_018722496.1:reversed,3.31,1,-1.1,6.4,14.6,
XP_010067511.1:reversed,3.08,1,-1.1,5.04,34.3,
XP_010050252.1,2.96,1,-1.1,8.77,78.9,
XP_010061194.1:reversed,3.3,1,-1.1,7.7,22.6,
XP_010048250.1,3.01,1,-1.1,6.04,51.2,
XP_010065827.1,3.01,1,-1.1,8.63,55.1,
XP_010061149.1:reversed,2.83,1,-1.1,9.49,48.3,
XP_010036265.1,3.37,1,-1.1,10.3,23.3,
XP_018719612.1,2.69,1,-1.1,6.46,77.9,
XP_010044541.1,3.21,1,-1.1,8.76,59.1,
XP_010053325.1,2.94,1,-1.1,8.13,36.8,
XP_010033935.1,3.06,1,-1.1,8.53,164.7,
XP_010069055.1,3.16,1,-1.1,4.6,38.1,
XP_018719087.1:reversed,3.01,1,-1.1,8.91,206.5,
XP_010046420.1,2.99,1,-1.1,9.55,58.1,
XP_010063333.1:reversed,2.98,1,-1.1,6.91,157,
XP_018727792.1,2.94,1,-1.1,5.96,60.3,
XP_010044671.2,2.95,1,-1.1,5.67,129.9,
KCW54330.1,3.31,1,-1.1,6.25,8.1,
XP_010054668.1:reversed,3.24,1,-1.1,9.16,75,
XP_010023770.1,3.13,1,-1.1,9.28,25.2,
XP_010045242.1:reversed,3.08,1,-1.1,8.54,56.8,
XP_018733345.1:reversed,3.1,1,-1.1,5.55,76.3,
XP_018717814.1,3.02,1,-1.1,5.24,15.3,
sp|UBE2C_HUMAN|,3.29,1,-1.1,6.83,19.6, Ubiquitin-conjugating enzyme E2 C; EC 6.3.2.19; UbcH10; Ubiquitin carrier protein C; Ubiquitin-protein ligase C; 
XP_010040137.1,2.97,1,-1.1,4.57,156.2,
KCW60776.1:reversed,2.33,1,-1.1,11.9,10.7,
XP_010041433.1,2.87,1,-1.1,6.39,32.7,
XP_018718011.1,3.06,1,-1.1,5.66,50.8,
XP_010048271.1,3.11,1,-1.1,4.6,21,
XP_010037207.1:reversed,2.97,1,-1.1,6.34,33.8,
XP_010047173.1:reversed,3.05,1,-1.1,6.09,51.6,
XP_010046903.1,3.07,1,-1.1,9.29,71.4,
XP_018731868.1:reversed,2.82,1,-1.1,8.56,28.6,
XP_010062148.1:reversed,2.99,1,-1.1,5.8,27.5,
XP_010029336.1,3.12,1,-1.1,9.84,53.6,
XP_010059568.1,2.87,1,-1.1,11.19,16.5,
XP_010044922.1,3.2,1,-1.1,8.13,34.2,
XP_010042033.1:reversed,2.5,1,-1.1,5.98,50.5,
XP_010051583.1,2.92,1,-1.1,8.44,68,
XP_010062606.1,2.64,1,-1.1,5.31,28,
XP_010043697.1:reversed,3.02,1,-1.1,5.23,69.5,
KCW70612.1:reversed,3.16,1,-1.1,6.37,33.7,
XP_010063659.1,3.19,1,-1.1,8.61,62.2,
KCW65158.1,2.76,1,-1.1,4.85,46.5,
XP_010037457.1,2.91,1,-1.1,9.33,55.4,
XP_010051134.1:reversed,3.1,1,-1.1,6.62,33.8,
XP_018718801.1:reversed,3.16,1,-1.1,7.18,40.3,
XP_010046305.1:reversed,2.76,1,-1.1,4.77,74.8,
XP_010024365.1,2.9,1,-1.1,5.87,78,
XP_010065451.1,3.37,1,-1.1,8.5,46.7,
XP_018731913.1:reversed,2.85,1,-1.1,9.61,11.2,
XP_018724830.1,3,1,-1.1,5.02,41.6,
XP_018727026.1,3.07,1,-1.1,10.17,12.2,
XP_018716203.1:reversed,3.07,1,-1.1,8.36,126.1,
KCW86978.1:reversed,3.05,1,-1.1,6.2,24,
XP_010040736.1:reversed,3.08,1,-1.1,9.39,31.9,
XP_010026462.1:reversed,3.12,1,-1.1,5.95,67.2,
XP_010070454.1:reversed,3.13,1,-1.1,6.74,39.1,
XP_018720327.1,2.96,1,-1.1,8.65,164.5,
XP_018722687.1,3.05,1,-1.1,5.61,49.7,
XP_018715068.1,3.04,1,-1.1,6.36,186.7,
XP_018729790.1,3.33,1,-1.1,5.66,129.8,
XP_018715824.1:reversed,2.76,1,-1.1,5.23,64.4,
XP_010050823.1:reversed,3.14,1,-1.1,5.67,36.7,
XP_010044162.1,3.08,1,-1.1,6.6,48,
KCW70149.1:reversed,3.04,1,-1.1,6.14,8.1,
XP_010043212.1,2.82,1,-1.1,10.74,16.2,
XP_010023437.1:reversed,3.06,1,-1.1,7.25,49.6,
XP_010031314.1,2.72,1,-1.1,4.75,26.2,
XP_018715724.1,3.07,1,-1.1,8.91,156.6,
XP_010026843.1:reversed,2.88,1,-1.1,9.6,13.9,
XP_018715850.1,2.71,1,-1.1,8.7,37.9,
XP_010034659.2,3.01,1,-1.1,8.28,48.3,
XP_018728044.1:reversed,2.93,1,-1.1,5.46,137.3,
XP_010048671.1:reversed,3.16,1,-1.1,8.56,53.4,
KCW58221.1:reversed,2.83,1,-1.1,11.63,15.5,
XP_018721897.1,3.17,1,-1.1,7.66,137.5,
XP_018728391.1,3.3,1,-1.1,7.5,183.7,
XP_010066773.1:reversed,3.37,1,-1.1,8.36,163.3,
XP_010052865.1:reversed,2.79,1,-1.1,6.29,53.4,
XP_010031115.1,2.66,1,-1.1,5.26,33.3,
XP_018731427.1,2.49,1,-1.1,10.03,24.9,
